StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ProlificID,country,exclude,exclude_reason,prescreen1_18yrs,prescreen2_growup,prescreen3_live,commitment,consent,BeliefsOpen,Timer_OpenResponse_First.Click,Timer_OpenResponse_Last.Click,Timer_OpenResponse_Page.Submit,Timer_OpenResponse_Click.Count,beliefs_1,beliefs_2,beliefs_3,beliefs_4,beliefs_5,beliefs_6,TimeFriends,TimeFamily,TimePartner,Lonely_1,Lonely_2,Lonely_3R,Lonely_4,Lonely_5,Lonely_6R,Lonely_7,Lonely_8,RelMob_1,RelMob_2,RelMob_3,RelMob_4R,RelMob_5R,RelMob_6,RelMob_7R,RelMob_8,RelMob_9R,RelMob_10,RelMob_11R,RelMob_12R,Tight_1,Tight_2,Tight_3,Tight_4R,Tight_5,Tight_6,VC_1_1,VC_2_1,VC_3_1,VC_4_1,VI_1_1,VI_2_1,VI_3_1,VI_4_1,HC_1_1,HC_2_1,HC_3_1,HC_4_1,HI_1_1,HI_2_1,HI_3_1,HI_4_1,Age,Gender,fGender,Race,fRaceFull,fRaceBinary,Race_7_TEXT,Education,fEducation,BeliefsTotal,Lonely_3,Lonely_6,Lonely,SocialContact,SocialContactReverse,RelMob_4,RelMob_5,RelMob_7,RelMob_9,RelMob_11,RelMob_12,RelMob,Tight_4,Tight,VertInd,HorizInd,VertColl,HorizColl
2024-07-24 11:27:54,2024-07-24 11:37:20,0,2.221.123.167,100,565,1,2024-07-24 11:37:20,R_8sblqbt5oB4gjHU,NA,NA,NA,NA,50.9747,-2.6071,anonymous,EN,668ec1aaa6c7bd703bbe8e21,UK,0,,1,1,1,1,1,"I think being alone is fine, I can occupy my own time with activities I like to do, gym, running, swimming, video games. All of which are fine alone and I wouldn't really ever do with friends. I do get lonely on my own, and often spend more time on my phone than I would like because of this. But I feel it's okay to be alone.",1.766,103.532,116.895,6,5,4,4,5,2,4,2,3,1,3,2,4,2,3,3,2,3,4,3,5,3,4,2,4,4,5,5,4,4,5,5,5,4,6,5,6,7,5,7,4,3,5,3,7,6,5,7,7,7,7,8,31,1,male,1,white,NA,,4,bachelors,4,1,2,18,6,4,4,3,3,2,3,3,41,3,29,15,29,25,25
2024-07-24 11:29:39,2024-07-24 11:39:04,0,86.159.219.194,100,565,1,2024-07-24 11:39:05,R_8jwbylr5x3zAPKN,NA,NA,NA,NA,51.8951,-1.1585,anonymous,EN,5c4074b625379500019a8ca5,UK,0,,1,1,1,1,1,I enjoy it and see it as a positive as long as it's not all the time. You can relax and switch off from the world.,1.105,1.105,54.812,1,5,4,4,4,3,4,3,2,3,2,2,2,1,2,3,1,2,5,4,5,4,4,3,5,4,4,4,4,3,5,5,5,5,5,5,7,9,8,4,7,3,7,2,7,4,5,5,9,8,7,3,33,1,male,1,white,NA,,2,HS,4,3,2,15,8,2,3,3,2,3,3,4,43,2,27,19,27,28,21
2024-07-24 11:27:57,2024-07-24 11:37:28,0,92.9.165.19,100,571,1,2024-07-24 11:37:29,R_8AWTJwRFeRoGc3n,NA,NA,NA,NA,51.5747,-1.7823,anonymous,EN,5b8011a80a67ca0001cc3f9b,UK,0,,1,1,1,1,1,"I enjoy my own company, however as someone who lives alone, I find it difficult not having someone close to me who I interact with regularly. My friends live a fair distance away and I feel like I am the one who always goes to see them. Everyone has their own lives and my feelings often go unnoticed, and I wouldn't want to draw attention to them. ",11.19,11.19,79.701,1,4,2,4,4,2,3,2,2,1,3,3,2,3,3,3,3,4,5,4,5,3,3,5,2,4,3,5,2,2,5,5,5,5,5,5,7,5,7,8,8,6,5,5,6,7,6,5,5,8,7,5,25,2,female,1,white,NA,,4,bachelors,3.16666666666667,3,2,24,5,5,4,4,5,4,5,5,55,2,27,24,25,27,24
2024-07-24 11:28:49,2024-07-24 11:38:23,0,81.151.148.191,100,574,1,2024-07-24 11:38:24,R_6osTYlb6Ijxj3Uc,NA,NA,NA,NA,51.3304,-0.268,anonymous,EN,665b81efe8e62bc79a734cc4,UK,0,,1,1,1,1,1,"Being comfortable whilst being alone is certainly not a bad thing, and many people find themselves more productive or more able to enjoy certain pursuits by themselves.  However, it needs to be a choice - forced loneliness can be a very negative thing.",5.537,16.638,182.739,12,6,5,5,5,4,5,2,2,3,2,1,3,2,2,4,2,2,4,4,5,5,3,3,3,4,5,4,5,2,5,5,4,5,5,4,7,8,6,7,7,3,4,3,9,8,7,9,8,7,8,5,40,1,male,1,white,NA,,4,bachelors,5,2,1,14,7,3,2,4,4,2,2,5,43,2,25,17,28,28,33
2024-07-24 11:29:25,2024-07-24 11:39:03,0,81.79.79.131,100,577,1,2024-07-24 11:39:03,R_8xEFnik4nwD2gFD,NA,NA,NA,NA,50.8246,-1.3738,anonymous,EN,64412af42327f886493a630b,UK,0,,1,1,1,1,1,"I'm quite independent, i don't overly mind being alone and don't feel particularly affected when i am alone, but its nice having my partner here.",5.162,54.72,56.851,7,4,4,4,3,4,4,1,1,3,1,1,3,2,2,4,1,1,5,3,6,3,3,5,2,3,3,4,2,2,4,4,5,5,4,3,6,6,6,5,7,6,7,4,5,6,5,5,6,7,6,5,30,1,male,1,white,NA,,4,bachelors,3.83333333333333,2,1,11,5,5,4,4,5,4,5,5,53,2,22,24,24,23,21
2024-07-24 11:29:32,2024-07-24 11:39:15,0,92.29.24.2,100,582,1,2024-07-24 11:39:15,R_2ttrO9chkYTRF4J,NA,NA,NA,NA,51.0075,-3.1015,anonymous,EN,5ac888369534ba0001c763e1,UK,0,,1,1,1,1,1,Due to my job I like spending time alone and not having to constantly talk. I can gather my thoughts and feelings and settle and re group with myself. ,17.771,17.771,87.167,1,5,5,5,5,4,5,3,3,1,2,1,3,1,1,4,2,1,4,3,5,3,3,5,2,4,3,5,3,3,5,5,5,4,5,4,7,7,7,7,5,5,5,4,8,8,7,8,6,6,6,6,53,2,female,1,white,NA,,4,bachelors,4.83333333333333,2,1,11,7,3,4,4,5,4,4,4,51,3,27,19,24,28,31
2024-07-24 11:29:11,2024-07-24 11:38:59,0,31.94.64.150,100,588,1,2024-07-24 11:39:00,R_8E0PsQH3MnWzrIo,NA,NA,NA,NA,51.5507,-0.0537,anonymous,EN,65a8e00416fa6566fcd58051,UK,0,,1,1,1,1,1,I have a busy job and a busy life so being alone is a luxury! I enjoy doing activities on my own such as going to the gym or going to the cinema or going for a coffee and just relaxing and people watch. It feels like self care. I have time where I am not bothered by people and I can just be. I feel it’s a really good experience for me and something I look forward to. I really feel like i am escaping. I love to recharge by going for a walk alone with headphones on and listening to a pod cast or audio book. I definitely seek out time alone. It makes me a nicer person to be around and look after my family knowing I have these times. ,14.981,232.642,235.257,6,7,6,7,7,4,7,2,3,3,2,2,4,2,2,4,1,2,4,4,5,3,2,4,3,5,4,5,3,3,4,5,5,6,5,4,8,8,6,6,6,4,7,3,8,9,9,6,8,6,6,7,50,2,female,1,white,NA,,5,masters,6.33333333333333,1,1,13,8,2,4,5,4,3,4,4,51,1,24,20,27,28,32
2024-07-24 10:58:45,2024-07-24 11:08:46,0,146.66.39.0,100,600,1,2024-07-24 11:08:46,R_8F2OCW3dQNxV9kR,NA,NA,NA,NA,53.3553,-1.5633,anonymous,EN,669ebc5c010532855cfa0d7a,UK,0,,1,1,1,1,1,"I have a busy family in a household of 4. However, I work from home and there is quite a lot of opportunity for me to be alone. I wouldn't want to be alone all the time, but in the amounts it is available, I find being alone very positive. It gives me an opportunity to get things done without interruptions. It allows me to do things in the way I want to do them, in the order I want to do them. It means no one will comment in a negative way on what I am doing, and I like that too.",21.072,21.072,217.262,1,7,6,6,4,3,5,3,3,3,1,1,3,2,2,4,2,2,5,2,4,2,5,4,3,5,4,5,3,3,5,5,5,4,5,5,7,9,8,8,8,3,6,6,4,7,6,9,9,9,7,8,52,1,male,1,white,NA,,6,doctoral,5.16666666666667,2,1,13,9,1,5,2,4,3,4,4,47,3,28,23,33,32,26
2024-07-24 11:29:56,2024-07-24 11:39:57,0,86.1.86.19,100,601,1,2024-07-24 11:39:58,R_8HuAyulmQEBUVO6,NA,NA,NA,NA,52.2466,-0.8633,anonymous,EN,6675f35aaf4e264ced855b54,UK,0,,1,1,1,1,1,"Spending time alone gives time to think and be at one with your own thoughts as much as this is great and allows for you to plan and get things straight in your head, if done for a prolonged amount of days could lead to loniless or depression",48.382,48.382,117.682,1,6,3,3,6,3,4,2,3,3,2,4,1,4,3,2,3,3,5,6,3,2,2,4,3,5,3,2,3,3,5,6,5,1,1,3,8,7,6,4,7,4,4,2,4,3,6,6,8,4,6,7,41,1,male,1,white,NA,,3,some college,4.16666666666667,4,3,26,8,2,5,5,4,4,4,4,51,6,26,17,25,25,19
2024-07-24 11:30:33,2024-07-24 11:40:34,0,86.26.30.59,100,601,1,2024-07-24 11:40:35,R_8qDDeWirWrECMB1,NA,NA,NA,NA,50.82,-1.0664,anonymous,EN,5a51456eacc75b000179c08b,UK,0,,1,1,1,1,1,"Spending time alone is a mixture of both positive and negative experiences, it very much varies day to day. If I am feeling overwhelmed, then being alone helps me to navigate those feelings and reset mentally.
At other times, being alone can result in overthinking which can lead to negative thoughts and feelings. I don't think it's healthy to spend too much time alone as humans are social beings and we need interaction with others.",27.811,27.811,186.061,1,3,3,4,2,2,3,2,3,1,3,2,3,3,3,2,3,3,4,4,5,4,3,3,3,4,5,4,2,3,5,5,5,4,5,3,7,9,7,7,6,3,3,1,7,7,8,7,8,8,7,8,35,2,female,1,white,NA,,3,some college,2.83333333333333,2,3,22,6,4,3,4,4,2,5,4,46,3,26,13,31,30,29
2024-07-24 11:29:48,2024-07-24 11:39:54,0,95.145.61.185,100,605,1,2024-07-24 11:39:55,R_8fdhUvQBLNdJwnS,NA,NA,NA,NA,51.5409,-2.5623,anonymous,EN,669ead0bd7115385cda41361,UK,0,,1,1,1,1,1,"I do like to have some time to myself, as I fell I am always busy catering for my families needs or working etc. Its not often I have time to myself to relax so when I do it makes such a positive impact on my wellbeing and gives me time to fill my own cup. On the other hand I don't like too much time on my own left with my own thoughts so I am fortunate I don't get a lot of time on my own in that respect!",25.156,134.344,136.367,4,6,5,5,4,5,5,2,3,3,3,2,3,3,3,3,2,4,6,6,6,1,2,5,3,5,4,6,4,3,5,5,5,5,5,5,5,9,8,7,6,2,4,5,7,7,8,8,9,9,6,6,42,2,female,1,white,NA,,3,some college,5,2,2,21,8,2,6,5,4,3,3,4,59,2,27,17,30,29,30
2024-07-24 10:59:53,2024-07-24 11:10:20,0,82.47.161.230,100,626,1,2024-07-24 11:10:20,R_2OPs2XVJwmrxm4g,NA,NA,NA,NA,50.3881,-4.1324,anonymous,EN,5ec83217e7e29110f1f1cde0,UK,0,,1,1,1,1,1,"I think spending time alone is a positive experience for me as I enjoy being by myself and like to be in a quiet area. When I'm on my own I get more things done, but I don't like to be on my own overnight or for long periods of time.",8.009,8.009,134.156,1,6,6,6,5,6,7,2,3,3,1,1,3,1,1,1,1,1,5,5,5,3,4,4,2,4,4,4,4,4,5,5,5,4,4,5,8,9,6,7,7,4,4,2,7,9,6,7,6,6,7,6,24,2,female,1,white,NA,,5,masters,6,2,4,12,8,2,4,3,5,3,3,3,48,3,27,17,25,30,29
2024-07-24 11:31:14,2024-07-24 11:41:52,0,5.68.126.160,100,637,1,2024-07-24 11:41:53,R_2HpWcMAZJIOeZjj,NA,NA,NA,NA,50.4374,-3.5806,anonymous,EN,668553ad9cfc23901dec897a,UK,0,,1,1,1,1,1,"I am equally happy being alone or not being alone and for me they both bring different things that you can do. For me being alone is a positive experience as I am more than happy with my own company whether that’s watching tv, playing computer or going for a walk. I also appreciate the time to be with my own thoughts and space so I can relax and reset. ",1.938,262.669,263.392,7,7,5,6,6,5,7,2,3,1,1,1,3,2,2,4,1,2,4,5,5,1,2,5,2,5,3,5,1,2,5,4,4,6,5,3,7,9,9,4,3,6,4,2,6,6,5,7,8,7,8,7,37,1,male,1,white,NA,,2,HS,6,2,1,12,6,4,6,5,5,4,6,5,60,1,22,15,30,29,24
2024-07-24 11:11:15,2024-07-24 11:22:08,0,81.100.221.82,100,652,1,2024-07-24 11:22:08,R_8Zq8cscMDwgjEQN,NA,NA,NA,NA,55.8995,-3.5237,anonymous,EN,5e904f36cc3d6c355bbf48fa,UK,0,,1,1,1,1,1,"The question asks whether it's a positive OR negative but is flawed since it's both. In the short term spending time alone is generally useful for productivity, mindfulness, introspection and all sorts of things but humans are social creatures and thus some amount of time with others is essential for sanity's sake for most, if not all humans, including myself. Those are one of the whys for each way but I'm not sure what you're trying to accomplish and thus not sure how to answer more usefully.",45.394,193.689,194.339,4,4,4,5,5,3,4,1,1,1,3,4,3,2,2,3,3,4,5,3,5,3,3,4,2,5,4,4,2,2,5,2,4,4,3,4,2,2,2,2,2,2,5,3,2,3,2,3,8,8,8,8,40,1,male,1,white,NA,,4,bachelors,4.16666666666667,2,2,22,3,7,4,4,5,3,5,5,52,3,21,12,32,8,10
2024-07-24 11:30:13,2024-07-24 11:41:06,0,84.9.75.60,100,652,1,2024-07-24 11:41:06,R_2f19FutpnyX87Wf,NA,NA,NA,NA,55.7808,-3.5465,anonymous,EN,5fb8d29daff3bb26b233b979,UK,0,,1,1,1,1,1,"I think some time alone in a day is a good thing. It allows you to gather your thoughts or get on with personal tasks.
However, longer periods of time spent alone can become a bad thing. If you are alone for weeks on end then you can become quite inwardly focused without really realising it. It can be debilitating and can lead to moments of anxiety or panic.",23.934,23.934,213.809,1,5,4,5,5,3,4,2,2,3,1,1,2,2,2,4,1,2,2,3,4,6,4,3,3,2,4,4,4,4,5,5,5,6,4,3,7,9,6,8,9,3,7,4,6,7,4,7,8,8,8,8,63,1,male,1,white,NA,,2,HS,4.33333333333333,3,1,13,7,3,1,3,4,3,3,3,35,1,23,23,32,30,24
2024-07-24 11:28:12,2024-07-24 11:39:14,0,2.24.240.81,100,661,1,2024-07-24 11:39:15,R_20og3eVyetFWCQ0,NA,NA,NA,NA,52.755,-1.1491,anonymous,EN,634699cbb044d59e19d5a7ea,UK,0,,1,1,1,1,1,Spending time alone is a positive experience provided I use the time to be productive as I get a big sense of achievement and satisfaction from getting items ticked off my 'to-do list'.  It is only when I am alone and idle that I feel lonely. ,38.305,274.068,283.175,8,6,6,6,6,2,4,2,3,3,2,1,3,3,3,3,3,1,5,3,5,3,5,2,5,3,5,3,4,4,6,6,5,2,6,6,9,9,9,9,7,6,6,6,5,8,8,8,9,5,7,9,45,2,female,1,white,NA,,4,bachelors,5,2,2,17,8,2,4,2,2,2,3,3,37,5,34,25,30,36,29
2024-07-24 11:28:08,2024-07-24 11:39:10,0,82.30.174.39,100,662,1,2024-07-24 11:39:11,R_8JFeJctLH24oFni,NA,NA,NA,NA,54.5396,-5.975,anonymous,EN,65ca26d0d65ef3e220512d2a,UK,0,,1,1,1,1,1,"I think it is both positive and negative. I'm an introvert so it gives me a chance to chill and regain energy and I just genuinely love the peace and clarity it brings me and it also helps me work better. On the other hand, sometimes I spent too much time alone. Sometimes I want to make more friends to have more meaningful relationships but it's hard to do that unless you put yourself out there, and the allure of being alone is sometimes too hard to fight against. ",1.459,1.459,166.951,1,6,4,4,3,3,4,2,3,1,3,2,2,3,3,2,4,4,5,2,5,2,5,5,2,3,4,4,3,3,4,4,4,5,5,4,8,8,7,7,7,4,8,5,6,7,5,6,7,6,7,8,18,2,female,1,white,NA,,2,HS,4,3,3,25,6,4,5,2,5,3,4,4,47,2,23,24,28,30,24
2024-07-24 11:29:36,2024-07-24 11:41:01,0,86.31.226.61,100,684,1,2024-07-24 11:41:01,R_8VedVx1M2O2Qaxb,NA,NA,NA,NA,53.4421,-2.1536,anonymous,EN,65db6b6e1735759baa16d2a2,UK,0,,1,1,1,1,1,"I enjoy my time on my own, able to do what I want, when I want, not fitting in with others needs.  I am seldom alone though, as have 2 dogs but spend a lot of time alone from humans in person.  Why should we have to feel we need others to complete us, a good book, a good film or TV series of your own choice not watching others choices.  I'm not unsociable all the time, but my socialising is on my terms, my choice, sometimes I simply do not want to be bothered.",15.96,15.96,235.001,1,7,5,7,6,5,7,1,2,3,2,3,3,2,2,3,1,3,6,6,6,1,1,6,4,5,4,5,3,4,5,5,5,5,4,2,6,3,3,5,6,1,2,1,9,8,4,4,8,8,8,9,69,2,female,1,white,NA,,3,some college,6.16666666666667,2,2,17,6,4,6,6,3,3,4,3,59,2,23,10,33,17,25
2024-07-24 11:38:24,2024-07-24 11:49:52,0,90.202.57.137,100,688,1,2024-07-24 11:49:53,R_8g84M0HDgykPrdn,NA,NA,NA,NA,53.7591,-1.5897,anonymous,EN,66559667d76e3f4301ba4,UK,0,,1,1,1,1,1,I enjoy time alone . It brings me peace where I feel I can relax in the solitude and do things just for me without constant interruptions . I like to play music or just get lost in my own thoughts .,14.737,110.271,111.474,4,7,5,7,6,7,7,2,3,3,1,2,3,3,2,4,3,2,6,6,6,1,1,6,2,5,2,5,2,2,5,6,6,5,4,6,8,8,8,7,7,4,5,4,7,8,9,8,4,3,6,7,61,2,female,1,white,NA,,2,HS,6.5,2,1,16,8,2,6,6,5,5,5,5,66,2,29,20,20,31,32
2024-07-24 11:41:09,2024-07-24 11:52:48,0,92.14.212.78,100,699,1,2024-07-24 11:52:49,R_82EaccMGpFO9Kyu,NA,NA,NA,NA,55.8483,-4.3481,anonymous,EN,61252df914a20982c06d6e02,UK,0,,1,1,1,1,1,"I love spending time alone. I like to think and have many thoughts, sensible and daft. I am self-sufficient and enjoy the peace. Small talk is annoying to me and so spending time with others unless I like or know them can be annoying. 
I do not currently have a partner but am very fine with this as do not have to put up with other people's annoying habits in my house.",29.009,163.977,164.956,3,7,6,7,6,4,7,2,2,1,2,2,3,2,3,3,3,4,4,4,5,3,3,5,3,4,5,5,3,4,5,5,5,6,6,5,6,5,3,5,8,5,7,7,3,5,3,6,7,9,9,9,45,2,female,1,white,NA,,5,masters,6.16666666666667,2,2,20,5,5,4,4,4,2,4,3,48,1,27,27,34,19,17
2024-07-24 11:28:37,2024-07-24 11:40:17,0,2.218.149.142,100,700,1,2024-07-24 11:40:18,R_2xF4wdmor0eqHp7,NA,NA,NA,NA,53.4113,-2.9759,anonymous,EN,6669be3af8bdfbb33e84005a,UK,0,,1,1,1,1,1,"Being alone is a positive experience for me, I enjoy my own company and am interested in reading and listening to music or even watching what i want on the television.  i do admit sometimes it can be lonely and sometimes I crave company especially at the weekends.  During the working week I like to be alone to relax.",16.407,234.872,235.614,6,5,3,4,5,4,4,3,3,3,3,1,4,1,2,4,3,3,4,4,3,4,3,3,4,4,3,3,3,4,4,4,3,4,6,3,3,9,6,5,5,5,5,4,6,6,6,6,6,5,5,6,64,2,female,1,white,NA,,3,some college,4.16666666666667,1,1,15,9,1,3,4,3,4,4,3,42,3,23,19,22,23,24
2024-07-24 11:29:32,2024-07-24 11:41:19,0,86.163.39.176,100,707,1,2024-07-24 11:41:20,R_8InIvJ5qtqVvBRN,NA,NA,NA,NA,53.7385,-2.5437,anonymous,EN,65351d806793347b56877109,UK,0,,1,1,1,1,1,"I think for me, being alone is a positive experience. It allows me to collect and gather my thoughts. Reflect on past events, experiences and allows me to plan for the future. I can spend my time a lone just relaxing, unwinding and doing things just for me. ",24.674,24.674,216.276,1,5,5,5,5,5,5,2,3,3,1,2,3,3,3,4,2,2,4,5,4,3,3,4,3,3,4,4,2,2,4,5,4,2,5,4,7,8,4,4,5,3,3,2,7,7,7,7,5,3,3,7,50,2,female,1,white,NA,,4,bachelors,5,2,1,16,8,2,4,4,4,3,5,5,49,5,27,13,18,23,28
2024-07-24 11:29:48,2024-07-24 11:41:37,0,81.106.144.142,100,708,1,2024-07-24 11:41:38,R_8n5cQgJZAsq0XkJ,NA,NA,NA,NA,52.5794,-2.1561,anonymous,EN,62b2476fc924f1a048bd412b,UK,0,,1,1,1,1,1,"When I'm alone I can think more clearly, and focus better. This makes it a lot easier to get work done, but also to do a lot of the things I find fun. Almost everything I enjoy doing can be done solitary. (Frankly, even things usually thought of as social I often do alone, especially the cinema and eating in restaurants.) I also typically find being alone less stressful (for the most part). On the other hand, doing this continually for decades does seem to have had a negative effect on my declining state of mind (anxiety, etc.) but I'm not sure this relationship is completely causal (i.e. my anxiety encourages me to be alone, rather than loneliness causing anxiety, but it may be both).",40.016,320.978,329.505,21,7,5,6,6,3,5,1,3,1,3,3,1,2,3,1,2,3,2,2,2,5,2,2,5,2,5,2,5,5,5,5,5,5,6,4,7,9,7,4,1,1,1,1,1,1,1,1,9,9,9,8,42,1,male,1,white,NA,,6,doctoral,5.33333333333333,4,4,24,5,5,2,5,2,2,2,2,27,2,27,4,35,27,4
2024-07-24 11:28:55,2024-07-24 11:40:48,0,90.217.123.196,100,713,1,2024-07-24 11:40:49,R_2h2KUSg3nYiUyEV,NA,NA,NA,NA,51.7951,-0.1867,anonymous,EN,656b3926d49eaa0c624e063f,UK,0,,1,1,1,1,1,"Spending time alone allows me to collect my thoughts, find some peace and relax. I have children that still live at home, so alone time is quite valuable, to balance out a sometimes hectic life. Being alone in a quiet environment can clarify my thoughts and put things into perspective. ",18.931,97.291,297.815,5,6,4,4,5,4,4,2,3,1,2,1,3,1,1,4,1,1,6,6,4,1,1,3,1,5,4,5,2,1,1,4,4,5,4,1,1,8,4,6,1,1,3,1,9,9,7,8,8,9,7,8,54,2,female,1,white,NA,,3,some college,4.5,2,1,10,6,4,6,6,6,3,5,6,61,2,16,6,32,19,33
2024-07-24 11:29:55,2024-07-24 11:41:49,0,31.111.96.110,100,713,1,2024-07-24 11:41:49,R_8irLT1lMqBly9ym,NA,NA,NA,NA,51.0449,-2.9863,anonymous,EN,654cec9d03f822b4b2b4133a,UK,0,,1,1,1,1,1,"being alone allows self reflection, and to ruminate on past experiences, behaviours. it is also time away from everything else, for a recharge.",15.357,170.259,198.591,5,7,6,6,5,6,6,2,2,1,2,1,3,2,3,3,1,2,4,4,4,3,3,4,3,4,3,5,2,3,4,4,4,4,4,4,8,8,6,5,6,3,4,3,5,7,7,7,8,8,9,9,30,1,male,7,other,NA,mixed,2,HS,6,2,2,15,5,5,4,4,4,4,5,4,50,3,23,16,34,27,26
2024-07-24 11:01:20,2024-07-24 11:13:22,0,86.152.24.220,100,721,1,2024-07-24 11:13:22,R_8JDVBRcNYQbZP5f,NA,NA,NA,NA,51.3242,-2.9789,anonymous,EN,5d7a87d2403e9d0001421932,UK,0,,1,1,1,1,1,"Spending time alone is mostly a positive experience for me, although I can find it difficult when I would prefer complany and feel like I don't have much of a choice as to whether I am alone or not.
It can be negative when you want connections but are unable or unwilling to seek them out. Overall I like having the freedom to do what I want and to understand and meet my own needs as well as having space to fully express myself",18.082,356.578,363.891,2,6,3,5,6,3,5,2,1,1,4,3,3,3,3,3,3,3,4,4,4,3,3,3,5,4,5,4,4,5,5,5,5,3,5,5,8,3,4,7,4,2,6,5,6,8,6,8,7,8,7,8,34,2,female,2,black,NA,,3,some college,4.66666666666667,2,2,23,4,6,4,4,2,2,3,2,40,4,29,17,30,22,28
2024-07-24 11:27:42,2024-07-24 11:40:03,0,109.146.2.110,100,741,1,2024-07-24 11:40:04,R_8QJFNDUqEwjKaDT,NA,NA,NA,NA,51.1274,1.2925,anonymous,EN,5b47e287bc06c90001f8b67d,UK,0,,1,1,1,1,1,It can be good to be alone as you have time to do the things you truly like without anyone judging you. I feel peaceful when I'm alone which is nice. ,1.515,209.816,210.119,14,5,4,5,5,4,4,3,3,3,3,2,4,3,3,3,2,2,4,4,3,3,3,4,3,4,3,4,3,2,5,4,5,3,4,4,7,8,8,7,7,6,6,5,8,9,8,8,6,7,6,7,39,1,male,1,white,NA,,4,bachelors,4.5,1,2,18,9,1,4,4,4,4,4,5,48,4,26,24,26,30,33
2024-07-24 11:29:51,2024-07-24 11:42:17,0,84.70.24.117,100,745,1,2024-07-24 11:42:17,R_8hX5NE7rOAMWUJg,NA,NA,NA,NA,53.7881,-1.6008,anonymous,EN,5c1918d2a5c0df00011681ce,UK,0,,1,1,1,1,1,"Sometimes I like my own company and I am happy to relax on my own with peace. However, if everyone has plans but me it can be lonely.",14.544,325.003,326.545,6,5,5,5,4,3,6,2,3,2,2,2,2,2,2,3,3,3,5,5,5,2,2,5,2,5,4,5,3,3,5,5,5,3,5,5,7,8,7,6,6,5,6,3,6,7,7,7,7,6,6,7,44,2,female,1,white,NA,,2,HS,4.66666666666667,3,2,19,7,3,5,5,5,3,4,4,56,4,29,20,26,28,27
2024-07-24 11:29:02,2024-07-24 11:41:32,0,92.11.130.102,100,749,1,2024-07-24 11:41:33,R_2xT1ZcsmZbfgzMl,NA,NA,NA,NA,51.5555,-0.6212,anonymous,EN,66047cf334cba5fe8be31eeb,UK,0,,1,1,1,1,1,"I enjoy time alone. I can get my chores done, I can sleep if I feel tired, I can read or browse the net or just potter around at home. I also holiday alone and spend the whole 2 weeks on my own reading, relaxing and enjoying the peace and quiet.
If I didnt get time alone it would stress me.",35.757,37.491,143.561,2,7,7,7,7,7,7,3,1,2,2,1,3,1,1,4,1,3,5,5,5,1,1,5,1,5,2,5,2,2,5,5,5,5,4,2,4,2,2,3,6,2,2,1,7,7,8,8,8,8,8,8,59,2,female,1,white,NA,,3,some college,7,2,1,12,6,4,6,6,6,5,5,5,63,2,23,11,32,11,30
2024-07-24 11:27:44,2024-07-24 11:40:22,0,94.5.178.189,100,757,1,2024-07-24 11:40:23,R_24AW5bZdQzMaNk9,NA,NA,NA,NA,50.7988,-1.0944,anonymous,EN,5e94a817d260f506a276799d,UK,0,,1,1,1,1,1,"I rarely get time alone due to my busy life and family, however, when I do I find it a treat. I like having alone time to chill, do what I like and just be me. However, if this happened often and got sustained periods, I’m sure my view would be less positive. ",30.274,158.071,160.192,5,7,7,7,7,7,7,3,3,3,1,1,4,2,1,4,1,1,5,4,6,1,2,4,1,4,2,5,2,2,5,5,5,5,5,5,5,8,7,7,7,5,7,6,NA,8,7,9,8,7,9,8,45,2,female,1,white,NA,,4,bachelors,7,1,1,9,9,1,6,5,6,5,5,5,60,2,27,25,32,27,NA
2024-07-24 11:27:51,2024-07-24 11:40:36,0,81.141.173.124,100,765,1,2024-07-24 11:40:36,R_2D6cwrv5crSnskb,NA,NA,NA,NA,50.9891,0.9516,anonymous,EN,6414547337a86573d94c74dc,UK,0,,1,1,1,1,1,"I've always identified as an introvert mainly because it describes me as having a social meter. Once I have spent enough time around others I find it refreshing and calm to be alone, although if I haven't spent any time with others for a prolonged period of time it will start having negative affects on my mental health.",21.332,151.769,153.08,11,5,4,3,5,4,3,2,3,2,3,2,2,2,1,3,2,2,5,4,4,4,4,4,3,3,3,4,5,3,5,4,6,5,5,3,7,4,7,6,6,2,3,3,7,5,8,7,7,7,5,7,21,1,male,1,white,NA,,3,some college,4,3,2,17,7,3,3,3,4,4,2,4,44,2,25,14,26,24,27
