StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,dogcat,Q227_First Click,Q227_Last Click,Q227_Page Submit,Q227_Click Count,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,AccuracyDT3,ShareDT2,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,AccuracyRF4,ShareRF4,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,KnowlingShareFalse,Random,Google,Comments,random,confirmCode
12/1/20 12:29,12/1/20 12:35,0,100,339,1,12/1/20 12:35,cat,4.086,5.191,6.452,3,1,1,7.042,7.841,8.836,2,1,1,8.798,10.001,10.935,2,4,1,15.878,16.764,17.668,2,4,1,9.915,10.362,11.233,2,1,1,11.442,12.2,12.918,2,1,1,7.356,11.027,11.8,2,6,1,12.66,13.972,14.645,2,1,1,3.878,4.543,5.783,2,1,1,9.454,10.606,11.02,3,1,1,8.665,9.185,10.402,2,1,1,3.71,4.669,5.54,3,1,1,5.428,5.979,6.737,2,1,1,4.057,4.482,5.59,2,1,1,3.621,4.243,5.481,2,1,1,5.509,6.94,8.01,2,6,4,1.389,13.365,21.888,3,4,10,39,4.782,8.188,9.658,3,20,55,3.145,28.78,29.619,5,3,2,1,2,1,"3,5",36,1,,4,4,1,,2,,5,2,1,1,5,1,No,2,2,,1,91
12/1/20 12:25,12/1/20 12:35,0,100,594,1,12/1/20 12:35,cat,8.921,10.234,16.359,2,2,2,10.269,11.335,13.232,2,3,3,15.701,17.163,18.902,2,1,1,6.193,7.798,9.886,2,2,2,6.462,7.496,9.325,2,2,2,6.692,7.855,10.139,2,1,1,66.853,69.223,70.675,2,1,1,7.122,8.419,9.882,2,1,1,5.204,6.334,8.476,2,1,1,8.708,10.021,11.767,2,2,2,10.461,12.778,15.057,2,1,1,5.655,6.982,9.178,2,1,1,5.432,6.523,8.421,2,1,1,4.022,5.587,7.048,2,1,1,4.603,5.827,7.881,2,1,1,5.207,9.57,12.637,4,2,2,5.404,24.486,33.28,3,4,10,39,3.532,11.24,12.744,5,25,75,4.128,44.567,46.997,5,3,2,1,2,1,"3,5",62,2,,5,9,1,,3,,4,2,1,1,5,2,"No, I never share political info real or false",2,2,,0,24
12/1/20 12:20,12/1/20 12:35,0,100,903,1,12/1/20 12:36,cat,0.701,2.437,4.158,2,2,3,0.002,0.936,1.302,4,5,4,0.925,2.506,4.104,2,4,5,111.697,113.133,114.883,2,4,3,0.818,1.025,1.397,2,3,5,0.002,1.355,2.15,3,5,3,0.346,2.03,60.126,4,5,3,0.302,2.209,3.867,2,5,4,0.191,0.771,1.114,3,4,3,0.991,3.005,4.895,2,2,4,1.568,3.435,5.685,2,2,4,0.67,1.1,1.542,3,4,3,1.079,2.719,4.201,2,4,5,61.258,61.791,62.149,3,5,4,0.453,1.203,1.691,4,5,3,1.187,2.703,4.518,2,5,5,1.572,4.099,8.424,2,8,10,32,1.029,1.258,1.857,2,72,60,0.987,49.552,100.967,7,2,2,2,2,2,"3,5",23,1,,4,5,1,,3,,4,5,1,1,4,1,n/a ,2,2,n/a but I really hope to see a bonus with this for my time,0,8
12/1/20 12:28,12/1/20 12:36,0,100,476,1,12/1/20 12:36,Cat,5.541,8.368,9.092,4,1,1,1.547,25.641,26.756,9,1,1,3.453,5.856,6.347,4,6,6,6.759,12.368,13.05,7,1,1,4.949,9.824,10.7,5,5,3,13.994,26.349,27.336,5,5,1,10.607,12.702,13.452,3,6,6,9.368,10.905,11.479,3,4,6,8.038,10.215,11.067,3,1,1,1.289,2.472,2.9,3,3,4,1.961,24.035,25.148,5,1,1,5.039,6.768,7.488,3,1,1,1.142,3.42,4.064,3,3,4,1.043,4.214,4.7,5,4,5,3.856,6.281,7.036,4,6,6,6.015,7.718,8.292,4,6,6,1.579,37.406,63.243,11,8,50,20,1.2,2.091,3.129,2,86,76,5.658,29.3,29.975,10,2,2,2,2,2,1,37,1,,4,8,1,,2,,5,2,1,2,4,2,Yes because it bad mouthed president Trump,2,2,Great survey,1,18
12/1/20 12:23,12/1/20 12:36,0,100,817,1,12/1/20 12:36,cat,9.401,30.562,32.6,8,3,1,13.223,20.411,21.604,3,4,1,8.821,9.427,10.3,2,1,1,12.342,32.912,36.314,3,5,1,8.952,12.091,13.496,2,3,1,7.359,7.965,9.32,2,2,1,9.32,17.61,18.6,3,4,1,15.936,16.88,17.981,2,1,1,7.34,9.24,12.537,3,2,1,7.231,9.584,10.958,3,2,1,19.772,30.14,34.601,2,1,1,7.233,7.939,8.956,2,1,1,9.4,15.406,16.8,2,1,1,8.688,11.968,12.922,3,2,1,9.19,10.279,11.207,2,2,1,14.54,15.77,17.586,2,4,1,2,165.178,174.237,6,8,10,39,9.585,19.772,20.902,4,40,60,6.341,123.325,124.558,6,3,2,1,2,1,"3,5",29,1,,5,11,1,,2,,4,5,2,2,1,2,"No, I would never share anything political on social media.",2,2,,0,90
12/1/20 12:28,12/1/20 12:36,0,100,484,1,12/1/20 12:36,cat,5.726,6.166,7.47,2,1,1,7.719,9.159,10.131,2,1,1,3.441,3.873,5.2,2,1,1,4.348,5.068,6.511,2,1,1,6.274,7.682,8.983,2,4,2,3.894,6.646,7.36,3,2,3,6.51,8.023,9.18,2,5,3,8.982,9.982,10.717,2,4,4,4.839,5.983,6.801,2,1,4,10.521,12.394,13.18,3,2,1,6.005,6.533,30.527,2,1,1,3.224,3.64,4.692,2,1,1,2.665,3.633,4.624,2,1,1,4.019,5.994,7.248,2,1,1,2.711,3.223,14.141,2,1,1,3.295,5.79,6.57,4,3,3,10.641,19.641,46.552,3,8,10,27,1.76,3.947,7.189,3,28,98,3.481,18.44,19.404,5,3,2,1,2,2,"3,5",54,2,,3,4,1,,2,,6,2,1,1,5,1,No I did not.,2,2,,1,59
12/1/20 12:15,12/1/20 12:36,0,100,1273,1,12/1/20 12:36,Cat,1.061,8.054,8.514,9,4,4,21.536,22.756,23.051,5,4,4,0.88,4.65,5.001,7,2,2,11.226,13.279,13.732,5,4,3,28.225,29.455,30.008,4,1,1,4.25,5.773,6.242,6,3,2,89.611,97.975,98.31,5,5,5,0.8,135.23,135.695,10,3,3,5.901,13.555,14.059,5,1,1,40.542,41.434,41.926,4,1,1,7.066,8.018,8.489,4,2,2,41.261,48.723,49.287,7,1,1,14.949,18.26,19.317,6,1,1,31.887,35.83,36.187,5,3,2,1.642,3.694,4.307,6,1,1,3.629,6.921,7.3,7,5,5,7.762,26.953,38.995,9,8,50,20,1.951,3.942,4.228,4,29,64,5.813,22.5,22.98,14,3,2,2,2,1,"3,5",24,1,,4,6,6,Dominican,2,,4,2,1,1,4,1,No i hate fake news with a passion so i wouldn't be hypocritical about doing something like that. ,2,2,,1,62
12/1/20 12:29,12/1/20 12:37,0,100,511,1,12/1/20 12:37,cat,8.206,8.753,9.589,2,3,1,7.913,8.519,9.38,2,6,1,7.489,10.23,11.062,2,6,1,7.138,7.713,8.518,2,6,1,29.767,33.152,33.936,2,3,1,8.986,9.897,11.404,2,5,1,5.391,6.05,6.746,2,6,1,5.406,5.815,7.127,2,1,1,9.34,10.187,11.456,2,4,1,16.788,17.558,18.642,2,6,1,9.218,9.718,10.758,2,1,1,8.477,9.779,10.828,2,3,1,11.554,12.098,12.942,2,1,1,5.3,5.888,6.596,2,6,1,6.601,7.201,7.94,2,5,1,9.896,11.573,12.76,2,3,1,7.798,64.801,78.238,3,8,50,20,8.927,10.386,12.02,2,100,0,6.102,61.003,61.818,5,3,1,2,2,1,6,36,1,,2,9,1,,1,,3,1,2,1,5,2,No,2,2,,0,47
12/1/20 12:25,12/1/20 12:38,0,100,787,1,12/1/20 12:38,cat,3.845,5.502,6.238,3,2,1,4.942,24.42,25.355,5,4,1,4.901,9.285,9.988,4,1,1,5.986,14.09,14.869,6,3,1,5.202,10.631,12.058,3,5,3,4.465,9.25,10.608,5,4,3,4.906,9.988,10.574,3,5,5,5.343,9.739,10.524,3,4,2,4.91,10.358,11.015,5,4,1,5.979,24.349,25.009,5,2,1,5.806,9.39,10.097,3,1,1,1.127,11.961,12.798,4,1,1,8.493,25.484,27.29,6,2,1,5.06,7.342,7.953,4,4,2,2.514,11.001,12.277,4,5,2,5.339,8.474,8.935,4,5,5,12.987,115.494,116.188,10,4,10,20,9.341,22.816,24.447,6,20,81,15.192,92.17,95.251,16,3,2,2,2,1,"3,5",19,2,,2,1,1,,2,,5,2,1,2,5,1,"I did not say that because, in order to avoid backlash, I try to fact-check anything political I see before I share it on social media.  Otherwise, you look uneducated and that it something I am trying to avoid.",2,2,,1,46
12/1/20 12:32,12/1/20 12:38,0,100,359,1,12/1/20 12:38,cat,3.257,9.056,9.743,5,3,4,5.551,8.918,9.834,4,4,2,3.177,5.36,6.24,3,5,1,7.934,10.743,11.625,4,3,2,3.567,7.125,9.802,3,3,3,3.948,7.179,7.99,4,3,4,4.188,11.674,13.313,4,2,1,3.95,9.936,10.7,4,3,1,3.748,11.158,11.962,4,1,1,4.57,12.403,14.181,3,5,1,3.528,6.191,7.139,4,1,1,3.318,7.292,8.087,4,2,1,4.189,9.761,11.648,3,3,3,3.46,7.351,8.77,4,2,4,2.635,8.864,10.256,3,2,2,3.571,6.105,6.837,4,5,6,4.513,22.06,27.104,3,8,50,20,4.061,6.848,8.542,2,18,81,5.24,20.229,21.018,9,3,2,1,2,2,"3,5",50,2,,5,5,1,,2,,5,2,1,1,5,1,I don't share articles that I think are inaccurate.,2,2,,1,56
12/1/20 12:30,12/1/20 12:38,0,100,475,1,12/1/20 12:38,cat,2.773,3.5,4.723,2,1,1,8.64,11.273,12.378,2,3,1,5.181,5.917,6.988,3,1,1,6.258,8.189,8.8,2,4,1,5.635,7.551,8.601,3,5,1,3.914,4.388,6.053,2,1,1,8.776,10.165,11.361,2,5,1,14.895,16.45,17.722,3,4,1,5.824,7.246,8.2,2,1,1,8.426,10.431,11.434,2,2,1,13.349,15.408,16,2,6,1,3.621,4.496,6.221,2,1,1,5.246,6.941,7.766,2,1,1,3.491,5.06,6.944,2,1,1,9.351,11.248,13.366,2,5,1,3.617,4.992,5.968,2,1,1,4.159,22.113,33.257,4,8,10,39,2.896,4.875,5.242,4,64,56,14.743,50.896,55.769,6,3,2,2,2,2,"3,5",27,1,,5,11,1,,2,,4,1,1,1,5,2,"no, I avoid posting about politics",2,2,,0,53
12/1/20 12:29,12/1/20 12:39,0,100,577,1,12/1/20 12:39,cat,5.152,7.128,10.993,4,1,1,10.103,13.691,23.198,3,2,1,5.513,7.792,13.894,2,5,1,16.762,19.811,21.658,2,6,1,4.13,6.245,9.148,3,6,3,11.043,16.97,19.7,2,5,1,4.332,6.796,7.65,4,6,6,6.033,7.184,8.085,2,6,5,13.861,15.911,17.694,2,6,1,24.12,25.809,31.518,2,1,1,7.368,8.801,10.899,3,1,1,11.758,12.595,13.676,2,1,1,4.527,5.512,8.2,2,1,1,9.758,12.687,13.978,3,6,3,3.854,5.24,6.752,2,1,1,8.349,9.475,10.628,2,6,6,29.155,155.419,158.645,7,4,10,39,2.501,5.401,7.717,4,0,36,3.539,21.203,23.127,5,3,3,1,2,1,"3,5",33,1,,8,11,1,,2,,5,2,1,1,5,1,no,2,2,,0,1
12/1/20 12:32,12/1/20 12:39,0,100,420,1,12/1/20 12:39,cat,2.281,3.309,4.018,2,1,1,15.849,17.781,18.574,2,1,1,3.928,4.378,5.334,2,1,1,4.933,6.893,7.375,3,2,1,7.42,8.922,9.754,2,4,3,4.036,4.937,6.179,2,3,1,4.101,6.052,6.658,3,6,4,9.216,10.526,11.451,2,1,1,3.958,4.457,5.774,2,1,1,3.729,4.276,5.986,2,1,1,6.375,14.387,15.513,3,1,1,2.526,3.08,4.342,2,1,1,2.612,3.327,5.242,2,1,1,2.319,2.849,4.148,2,6,6,3.669,4.464,5.495,2,1,1,3.772,4.415,5.679,2,6,6,2.665,5.301,11.649,2,8,10,39,7.743,9.484,10.302,2,0,60,3.208,21.159,22.221,5,3,2,2,2,1,"3,5",39,1,,4,6,1,,3,,4,2,1,1,5,1,no ,2,2,,0,56
12/1/20 12:35,12/1/20 12:39,0,100,274,1,12/1/20 12:39,cat,0,0,2.72,0,2,2,0,0,7.391,0,4,2,0,0,5.619,0,3,2,0,0,3.368,0,1,1,0.562,6,7.143,4,4,3,61.847,62.982,64.13,2,2,3,0,0,3.424,0,6,4,0,0,4.27,0,6,4,0,0,3.961,0,4,3,0,0,4.791,0,4,3,0,0,3.887,0,1,1,0,0,2.601,0,1,1,0,0,4.039,0,1,1,0,0,3.49,0,1,1,0,0,2.35,0,1,1,0,0,4.751,0,2,2,0,0,15.862,0,4,50,40,0,0,5.726,0,34,67,0,0,12.393,0,3,2,2,2,1,"3,5",31,1,,5,6,1,,2,,4,2,1,1,5,2,I have said that an article was inaccurate and I would not share an inaccurate article because I feel that it is ignorant to do so.,2,2,I have no further comments.,1,86
12/1/20 12:25,12/1/20 12:40,0,100,873,1,12/1/20 12:40,cat,9.191,12.263,13.94,3,2,1,17.76,23.82,25.839,3,2,1,7.795,12.889,16.46,3,5,1,10.247,15.547,17.475,3,5,1,71.029,78.267,80.648,5,1,1,7.74,14.242,16.875,3,4,1,8.085,12.578,14.995,3,6,1,12.135,32.374,34.421,9,2,1,7.058,12.74,14.574,3,2,1,11.954,14.781,16.73,3,1,1,10.654,15.048,18.004,8,2,1,6.545,12.986,15.12,3,1,1,12.543,15.81,18.569,3,1,1,7.718,15.847,17.917,3,2,1,6.761,12.033,14.665,3,2,1,25.02,35.824,37.895,10,3,1,19.551,48.007,58.669,4,8,10,39,8.92,24.123,25.965,3,20,10,6.091,55.946,61.85,8,3,1,1,2,1,"3,5",44,1,,3,11,1,,2,,4,1,1,2,5,2,"No, I do not share political ads",2,2,,1,62
12/1/20 12:25,12/1/20 12:41,0,100,957,1,12/1/20 12:41,cat,7.31,8.828,14.795,2,6,1,11.419,12.891,14.692,2,1,1,7.629,9.453,10.955,2,6,1,12.801,14.595,15.917,2,6,1,12.564,13.58,15.403,2,1,1,7.92,9.205,11.608,2,1,1,11.848,13.839,15.53,2,6,1,18.753,19.961,35.5,2,1,1,6.14,7.356,9.078,2,1,1,17.124,18.537,20.644,2,5,1,9.462,10.694,12.48,2,1,1,5.575,7.166,9.355,2,1,1,13.627,14.74,16.836,2,1,1,25.084,26.732,28.867,2,1,1,6.885,9.907,11.291,2,1,1,8.395,9.765,11.097,2,1,1,11.53,29.357,33.573,4,8,50,20,19.306,22.076,25.26,2,52,30,5.482,58.288,60.516,5,3,2,1,2,1,"3,5",69,1,,6,7,1,,2,,4,1,1,1,3,2,no,2,2,,0,16
12/1/20 12:33,12/1/20 12:41,0,100,458,1,12/1/20 12:41,cat,6.982,12.078,12.745,3,2,1,4.882,6.081,6.805,2,4,1,5.06,5.772,6.512,2,4,1,7.16,8.416,9.235,2,4,1,4.187,8.339,9.222,3,5,4,27.394,29.602,30.405,2,6,4,3.709,5.758,6.673,3,6,2,5.012,14.82,16.544,4,4,5,3.221,3.645,4.819,2,1,1,9.94,11.252,12.145,2,1,1,11.597,12.565,13.695,2,2,1,3.487,4.295,5.059,2,1,1,10.68,20.92,21.674,2,2,1,4.244,5.22,6.815,2,1,1,3.772,5.404,6.113,3,3,2,43.494,45.166,46.442,3,2,1,1.543,1.543,42.313,1,4,10,39,4.533,7.164,7.989,2,25,75,4.202,24.131,25.382,5,3,2,1,2,1,"3,5",20,1,,2,11,1,,2,,6,5,1,1,5,1,No.,2,2,,1,31
12/1/20 12:31,12/1/20 12:41,0,100,573,1,12/1/20 12:41,Cat,6.389,7.851,8.813,2,6,1,12.069,13.554,14.78,2,4,1,16.567,21.427,22.733,2,4,1,12.8,14.875,15.825,2,6,1,8.7,10.163,11.352,2,6,1,11.768,16.652,17.88,3,1,1,5.793,7.428,8.467,2,6,1,10.11,12.31,12.84,3,4,1,10.2,19.959,21.091,4,1,1,6.295,7.446,8.39,2,4,1,7.605,8.808,9.759,2,5,1,6.801,8.313,9.301,2,1,1,5.63,7.54,13.701,2,6,1,6.842,8.633,9.578,2,6,1,3.867,4.711,5.998,2,6,1,5.9,7.973,8.9,3,6,1,4.819,16.862,22.902,3,8,50,39,3.101,5.97,7.001,2,0,97,2.978,24.349,25.818,5,3,2,1,2,1,"3,5",59,2,,5,7,1,,2,,6,2,1,1,5,2,I don't share political issues online. My online social media activities is for fun and not to have arguments over who wants what leaders.,2,2,Nicely done folks. Stay safe and have happy holidays.,0,86
12/1/20 12:22,12/1/20 12:41,0,100,1160,1,12/1/20 12:41,cat,147.612,151.604,152.541,4,1,1,17.934,22.726,23.4,3,1,1,33.274,34.346,35.433,3,1,1,27.733,34.707,38.63,4,1,1,4.001,6.136,7.031,3,1,1,43.92,45.566,46.419,3,1,1,4.394,9.189,10.101,4,5,1,19.581,22.132,22.93,3,2,1,2.944,3.489,5.001,2,1,1,38.089,40.488,41.418,3,1,1,82.298,84.658,85.315,3,1,1,2.954,5.034,5.768,3,1,1,3.037,6.918,7.716,3,1,1,24.079,26.654,27.477,3,1,1,2.473,3.323,4.687,2,1,1,3.041,4.897,5.543,3,1,1,1.998,7.822,11.136,3,8,10,20,3.383,9.445,10.271,3,5,80,24.139,43.093,44.259,8,3,3,1,2,1,"3,5",42,2,,3,3,1,,2,,6,2,1,1,4,2,"No, I didn't.",2,2,,0,57
12/1/20 12:35,12/1/20 12:41,0,100,386,1,12/1/20 12:41,cat,5.482,6.934,7.23,3,2,2,7.554,8.096,9.196,2,2,2,6.448,6.964,7.603,2,2,2,10.112,10.611,11.26,2,5,5,5.666,6.051,6.97,2,4,4,3.305,7.482,7.832,5,5,5,4.965,5.481,6.214,2,5,5,11.895,12.697,14.141,2,2,2,6.065,6.495,7.351,2,4,4,46.517,46.957,47.497,2,4,4,3.993,5.093,7.697,3,2,2,1.157,5.497,6.898,3,2,2,8.412,10.034,11.025,3,2,2,4.373,5.817,6.35,3,2,2,3.509,4.106,4.878,2,2,2,6.214,6.91,7.539,2,4,4,1.438,7.946,10.011,3,8,50,24,3.256,4.517,5.308,2,0,100,5.053,34.331,35.036,5,3,2,1,2,2,"3,5",23,2,,3,4,1,,2,,5,5,1,2,4,1,,2,2,,0,84
12/1/20 12:34,12/1/20 12:42,0,100,475,1,12/1/20 12:42,cat,18.058,21.103,22.43,2,4,1,6.849,8.401,9.484,2,6,1,5.279,6.202,7.608,2,6,1,5.54,7.81,8.989,2,6,1,8.239,10.816,11.929,2,6,1,8.894,10.286,11.413,2,5,1,6.137,8.326,9.492,2,6,1,8.512,10.386,11.535,2,6,1,4.429,8.001,9.576,3,1,1,6.681,7.984,9.185,2,2,1,8.23,9.167,10.353,2,2,1,6.44,8.089,10.211,2,2,1,6.749,8.447,10.052,2,1,1,5.138,6.602,8.19,2,3,1,5.39,7.17,8.238,2,3,1,4.816,8.477,10.025,2,6,1,4.017,20.117,27.707,5,8,10,39,3.555,6.344,7.988,2,15,52,4.934,20.375,21.759,5,3,2,1,2,1,"3,5",41,1,,3,11,1,,3,,5,2,1,1,5,2,I would not share any of the articles from the study.,2,2,,0,80
12/1/20 12:21,12/1/20 12:42,0,100,1256,1,12/1/20 12:42,cat,3.14,57.387,59.246,6,1,1,7.181,10.832,11.892,4,4,1,2.701,22.174,23.403,5,5,1,6.725,25.609,26.931,4,5,1,6.579,10.992,12.155,4,5,1,3.796,41.374,42.845,6,3,1,7.165,9.588,10.824,3,5,1,9.027,14.106,15.984,5,5,4,8.387,29.571,30.977,5,4,1,9.346,12.747,13.902,4,4,1,13.502,17.217,18.857,4,1,1,6.049,8.563,9.803,3,1,1,8.468,36.606,38.411,6,5,1,9.833,13.617,14.791,3,6,5,3.365,8.085,9.349,3,5,4,7.259,11.454,12.504,3,5,5,27.699,49.761,52.723,4,8,50,39,3.798,6.386,7.532,2,0,70,69.768,276.025,277.677,19,3,2,1,2,1,"3,5",32,2,,6,11,1,,2,,5,2,1,2,4,2,"No, however, I am concerned about your measurement of whether the news is ""true"" or not. These days, news on both sides of the political party is substantially subjective. ",2,2,,0,78
12/1/20 12:13,12/1/20 12:42,0,100,1741,1,12/1/20 12:42,cat,6.053,6.598,7.904,2,1,1,23.616,26.292,27.712,4,3,3,9.752,11.255,11.971,2,5,5,11.082,12.587,13.446,3,3,3,2.859,4.865,5.711,3,5,5,7.843,8.335,9.351,2,1,1,4.973,5.459,6.378,2,1,1,7.402,8.477,8.962,3,5,5,11.217,12.151,13.373,3,4,4,5.519,7.911,8.245,3,4,4,8.582,11.966,12.841,3,4,4,9.971,12.511,13.398,2,4,2,2.041,2.553,3.274,2,4,4,12.154,16.147,17.26,2,1,1,4.236,4.788,5.513,2,4,4,5.261,6.231,6.97,2,6,6,19.747,155.745,158.967,8,8,50,39,5.387,8.575,9.805,2,91,0,10.942,106.184,107.192,8,3,2,2,2,1,"3,5",38,1,,6,11,1,,1,,1,1,1,2,5,1,,2,2,,0,82
12/1/20 12:35,12/1/20 12:42,0,100,429,1,12/1/20 12:42,cat,6.315,7.363,8.385,2,2,1,7.009,8.468,9.927,2,3,1,14.183,16.741,17.975,2,6,1,8.144,9.895,11.098,2,5,3,5.113,6.426,7.312,2,6,4,4.713,5.831,6.923,2,6,5,7.222,8.408,9.602,2,6,5,7.693,9.515,10.287,2,2,1,13.336,16.354,17.459,3,2,1,7.564,8.721,9.441,2,1,1,8.369,9.67,10.66,2,1,1,7.461,9.8,11.11,2,3,1,6.332,7.536,9.423,2,1,1,4.674,6.488,7.56,2,5,5,4.925,6.599,7.971,2,3,3,4.701,5.663,6.557,2,6,6,7.702,46.16,51.298,3,8,10,39,9.182,12.513,13.566,2,15,91,5.216,23.389,25.637,5,3,2,1,2,1,"3,5",47,1,,8,3,1,,2,,6,2,1,2,4,2,No. I would never share something I thought was completely inaccurate on social media. ,2,2,,1,91
12/1/20 12:30,12/1/20 12:42,0,100,767,1,12/1/20 12:42,Cat,8.513,11.073,12.182,2,4,2,25.446,31.549,32.436,2,1,1,18.786,21.858,22.951,2,3,1,9.787,11.306,12.415,2,5,2,15.333,22.717,23.722,3,3,2,8.692,14.884,15.84,5,4,1,6.866,9.746,10.983,2,6,2,9.256,10.928,11.821,2,3,2,6.235,15.09,16.12,4,2,2,16.44,21.496,22.621,2,5,2,12.923,15.283,16.208,2,4,1,14.48,18.439,19.517,2,2,1,13.648,16.824,18.125,2,2,1,9.084,13.94,16.312,3,6,2,9.291,12.763,13.897,2,2,1,9.322,12.762,14.039,3,4,2,4.73,25.354,31.662,3,8,5,47,6.159,15.615,16.835,6,25,87,6.923,49.283,50.944,6,3,2,1,2,1,"3,5",57,2,,5,3,1,,2,,5,2,1,1,4,2,"No. I use my social media accounts to learn about, share, and fellowship regarding Seventh Day Adventist Church.",2,2,,0,98
12/1/20 12:36,12/1/20 12:42,0,100,408,1,12/1/20 12:42,Cat,6.145,14.076,15.193,5,3,1,5.515,8.756,9.97,4,6,1,3.93,9.498,10.53,5,5,1,4.252,9.748,11.43,4,5,1,5.688,9.887,11.147,4,5,1,4.878,12.943,14.435,4,1,1,4.225,9.457,10.813,5,6,1,4.817,7.612,8.897,3,5,1,3.9,5.321,6.87,2,1,1,3.941,5.334,7.627,2,1,1,5.173,7.935,10.2,3,1,1,3.62,8.961,9.62,4,1,1,6.063,11.173,12.135,4,1,1,4.27,10.665,12.285,4,2,1,4.446,9.031,10.589,4,2,1,7.3,11.523,12.324,4,5,1,2.515,27.373,29.893,5,8,10,20,4.296,6.132,7.762,2,10,60,3.219,26.137,27.733,10,3,2,1,2,1,"3,5",51,2,,5,11,1,,2,,5,2,1,2,5,1,not at all.  Would never share anything I consider false.,2,2,,1,78
12/1/20 12:36,12/1/20 12:43,0,100,404,1,12/1/20 12:43,Cat,3.912,5.696,6.527,3,1,1,7.538,9.439,10.252,4,2,1,5.642,7.867,8.708,3,1,1,8.307,10.184,11.057,3,2,1,5.923,7.483,8.312,3,4,1,12.148,16.178,17.018,3,4,1,6.196,8.054,8.852,4,4,1,7.581,9.606,10.451,4,2,1,8.328,10.169,11.077,3,3,1,6.801,8.877,9.701,4,1,1,8.166,9.995,15.021,3,1,1,11.652,13.631,14.436,4,2,1,8.092,12.929,13.965,6,2,1,3.897,5.764,6.508,3,5,1,7.481,9.265,9.945,3,4,1,11.645,13.308,14.139,3,4,1,4.032,24.441,28.049,3,8,50,39,2.542,6.236,7.189,5,26,69,7.156,26.257,27.77,7,2,3,2,2,2,"3,5",54,1,,6,5,1,,3,,4,2,2,2,1,3,No,2,2,,1,21
12/1/20 12:37,12/1/20 12:43,0,100,385,1,12/1/20 12:43,cat,3.208,4.265,5.503,3,1,1,2.776,4.749,5.459,4,2,1,3.336,10.758,11.24,4,2,3,6.437,10.4,10.883,5,5,4,6.129,7.7,8.369,4,6,6,4.571,9.331,9.701,6,5,6,3.075,9.287,10.289,5,3,2,12.279,15.02,15.646,3,4,4,2.152,5.267,6.127,4,2,2,5.916,8.306,9.41,4,1,2,4.822,8.303,8.997,4,2,1,5.576,6.242,7.395,3,1,1,3.22,9.057,9.598,6,3,4,5.393,7.232,7.803,4,5,4,2.87,4.652,5.112,4,6,6,3.464,6.237,7.132,3,4,4,1.952,14.77,19.557,4,8,50,39,2.544,3.624,4.601,2,17,86,4.866,26.241,26.746,12,2,2,1,2,1,"3,5",39,2,,5,4,1,,2,,5,2,1,1,5,2,"Yes, I did say that I would share it because I think that even though some of the articles are fake I would like to observe the reactions of my family and friends toward the article.",2,2,,1,96
