StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,dogcat,PoliticalParty,Q227_First Click,Q227_Last Click,Q227_Page Submit,Q227_Click Count,LikedDT1,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,LikedDT2,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,LikedDT3,AccuracyDT3,ShareDT2,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,LikedDT4,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,LikedRT1,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,LikedRT2,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,LikedRT3,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,LikedRT4,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,LikedDF1,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,LikedDF2,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,LikedDF3,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,LikedDF4,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,LikedRF1,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,LikedRF2,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,LikedRF3,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,LikedRF4,AccuracyRF4,ShareRF4,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,AnswerNotReflect,AnswerNotReflectElab,Answerliking,AnswerLikingElab,InfluencedByIncentiv,InfluencedByElab,InfluencedbyTask,InfluencedbyTaskElab,KnowlinglyShareFalse,KnowlinglyExplain,Random,Google,Comments,random,confirmCode,Party
1/22/21 14:13,1/22/21 14:21,0,100,461,1,1/22/21 14:21,Cat,1,11.264,16.889,17.613,4,4,1,1,25.89,30.75,32.01,3,2,1,1,7.437,9.499,10.365,3,1,1,1,9.979,14.478,15.529,3,2,1,1,3.213,4.999,5.6,3,6,1,1,8.437,11.595,14.239,4,5,1,1,6.447,9.656,10.526,4,6,2,1,11.254,13.055,14.013,3,6,1,1,5.018,6.427,7.173,3,1,1,1,13.878,15.514,16.284,3,4,1,1,7.731,9.41,10.486,3,1,1,1,10.235,13.632,21.724,3,2,1,1,7.752,10.391,10.809,4,6,1,1,5.681,9.115,9.965,3,6,1,1,3.074,5.632,9.815,4,6,1,1,3.149,5.173,5.935,3,6,1,1,6.046,13.447,20.022,3,4,10,39,4.632,7.293,7.965,2,15,70,3.571,24.481,25.535,5,3,2,1,2,1,"3,5",45,1,,5,12,1,,2,,5,2,1,1,5,2,,,2,,,,2,,2,Sharing false news is the worst.,2,2,,2,56,Republican
1/22/21 14:00,1/22/21 14:21,0,100,1253,1,1/22/21 14:21,cat,1,44.753,54.745,56.074,3,3,5,1,33.402,50.188,53.25,4,5,6,1,24.596,42.851,43.723,3,1,6,1,11.573,17.933,18.373,5,2,6,1,34.023,44.742,45.614,3,6,6,1,26.201,45.127,45.959,4,6,6,1,29.815,32.176,33.102,3,6,6,1,32.395,41.811,44.265,4,5,6,1,34.881,70.466,71.225,3,3,1,1,54.883,111.553,120.182,5,5,1,1,10.879,13.231,13.999,3,1,1,1,26.046,29.134,29.863,3,2,1,1,29.072,53.623,54.689,3,6,1,1,4.401,80.972,81.756,3,5,4,1,22.125,26.869,27.863,3,6,1,1,40.129,165.061,166.12,3,6,2,1,3.878,86.385,96.234,7,4,10,39,3.371,5.474,6.328,2,35,35,3.72,37.096,37.823,5,3,2,1,2,1,"3,5",48,1,,6,12,1,,2,,4,2,1,1,5,2,2,,2,,2,,2,,2,,2,2,Thank you for allowing me to participate!,3,89,Republican
1/22/21 13:59,1/22/21 14:21,0,100,1342,1,1/22/21 14:21,Cat,1,41.817,54.384,55.731,4,4,4,4,43.074,49.778,51.653,3,4,4,2,17.301,25.649,26.654,4,1,6,1,16.668,27.819,28.7,4,3,3,3,13.751,18.998,19.853,3,5,4,5,18.656,35.129,36.3,3,5,6,5,10.495,21.719,22.866,3,6,6,6,19.533,34.95,35.693,4,5,5,4,36.003,45.322,46.41,3,1,2,2,21.349,38.652,39.874,3,2,2,1,27.178,40.162,41.532,3,1,1,1,15.255,21.944,23.232,3,1,1,1,16.623,50.646,51.918,5,3,3,1,27.879,36.502,37.893,3,2,1,1,17.796,27.588,29.103,3,2,2,1,14.857,28.369,29.248,4,6,5,5,8.093,42.398,45.759,3,8,10,39,12.045,17.345,19.293,3,19,81,10.223,69.263,101.915,5,3,2,1,2,1,"3,5",65,2,,3,5,1,,2,,4,2,1,1,5,1,,,2,All articles reflected my true thoughts and beliefs.  I used what knowledge I have on each subject.,,,2,"I think the only influence I had was my own.  You asked my opinion on each post and how I felt.  Yes, you asked for my opinion on what would appeal to the political party and that is how I responded.",1,I would also post that it is false and make certain all who read it are aware of that.,2,1,none,2,9,Republican
1/22/21 14:05,1/22/21 14:21,0,100,991,1,1/22/21 14:21,Cat,2,6.629,11.761,12.66,7,,3,3,7.686,10.008,10.601,6,,4,4,4.998,14.585,15.101,7,,3,2,7.342,11.301,12.087,6,,3,3,6.762,9.488,10.237,5,,4,4,7.453,9.857,10.501,4,,3,3,7.438,10.218,11.04,6,,3,3,5.519,9.416,10.145,6,,4,4,6.505,11.589,12.93,7,,3,3,9.686,11.841,12.644,4,,4,4,7.231,9.745,10.542,6,,3,3,6.123,8.924,9.7,5,,4,4,5.234,7.937,8.679,4,,3,3,6.829,12.146,12.829,5,,4,4,7.464,12.565,13.101,8,,4,4,6.354,12.817,13.6,8,,3,3,8.42,39.221,40.101,6,8,10,20,5.174,9.582,12.383,3,95,60,14.495,251.541,252.328,23,3,2,1,1,1,"3,5",31,1,,5,12,1,,1,,2,1,1,1,5,2,,,2,,,,,,2,I wont share false article on social media.,2,2,,1,93,Democrat
1/22/21 14:03,1/22/21 14:23,0,100,1194,1,1/22/21 14:23,cat,1,13.907,18.22,19.931,3,1,2,1,23.93,29.192,30.815,3,1,1,1,16.177,20.944,22.543,3,1,1,1,31.38,45.628,47.398,3,4,2,1,23.852,41.036,42.238,3,6,5,5,55.166,63.96,65.238,3,5,1,1,17.136,23.335,24.666,3,3,3,1,39.483,47.018,60.129,3,2,2,1,9.267,13.715,15.535,3,1,1,1,12.162,16.665,18.789,3,1,1,1,22.29,27.401,29.23,3,1,1,1,23.046,26.438,27.739,3,1,1,1,18.904,27.047,29.027,4,5,1,1,16.226,23.168,24.776,3,5,1,1,14.204,29.509,31.254,3,5,2,1,22.094,30.684,32.087,3,6,4,4,28.884,61.979,68.752,3,8,10,39,4.258,7.863,9.061,2,30,81,18.682,41.913,43.723,5,3,2,2,2,2,"3,5",76,2,,5,5,1,,2,,5,2,1,2,4,2,,,2,"If I thought the article was believable, I answered in the affirmative.  If not, I answered in the negative.",,,1,I answered to way I thought my political party would react to the question.,2,"There's enough false news on the internet, without me adding to it.",1,2,,2,60,Republican
1/22/21 13:59,1/22/21 14:23,0,100,1403,1,1/22/21 14:23,cat,1,0.391,36.29,38.155,4,,5,2,5.468,54.594,55.912,4,,6,4,1.412,10.399,11.51,5,,5,2,1.153,30.698,32.138,5,,5,4,13.237,25.214,26.283,6,,4,4,6.492,15.507,16.003,5,,4,4,3.182,27.328,28.486,4,,6,5,0.733,6.118,7.247,4,,1,1,4.606,26.789,27.907,7,,1,1,12.164,18.009,19.212,4,,1,1,4.605,40.754,42.025,7,,2,3,3.401,9.729,10.404,5,,1,1,28.168,31.239,32.688,4,,1,1,29.611,40.31,41.828,5,,1,1,28.832,42.402,43.569,5,,5,5,17.153,24.139,25.701,4,,2,2,4.411,22.559,25.344,7,8,50,20,6.802,11.75,13.289,4,60,92,4.123,109.083,110.94,12,2,2,1,2,1,"3,5",35,2,,6,11,1,,2,,5,2,1,1,5,1,,,2,I tried my best to answer the questions in a way that reflected my true beliefs.,,,,,2,I would not intentionally mislead or spread misinformation on social media for any reason as this could result in unpleasant situations.,2,2,,1,99,Republican
1/22/21 14:12,1/22/21 14:23,0,100,663,1,1/22/21 14:23,cat,1,4.347,6.405,7.418,2,,5,2,5.19,6.109,7.09,2,,5,2,4.394,5.379,6.381,2,,4,2,8.352,10.517,13.474,2,,5,2,5.715,11.56,12.897,3,,5,2,8.474,14.84,15.564,4,,5,2,3.901,6.358,7.324,3,,6,2,3.544,6.179,7.629,3,,5,2,69.153,70.468,71.777,2,,4,2,1.81,5.488,10.701,4,,1,2,10.83,11.784,14.683,2,,3,2,3.75,5.077,5.96,3,,2,2,8.948,12.843,13.559,3,,1,2,5.854,47.769,49.495,3,,4,2,29.686,31.139,32.023,3,,4,2,9.791,12.511,13.409,2,,5,2,32.078,73.139,77.556,11,4,10,39,3.372,7.017,7.912,2,60,70,7.719,46.131,46.911,12,3,2,1,2,1,"3,5",20,1,,5,11,6,Afro Latino,2,,6,2,2,2,3,2,,,2,I don't use my social media to talk or discuss politics. So all of the answers reflected what I thought to be true or false. ,,,,,2,I dont think I would,2,2,None,1,97,Republican
1/22/21 14:17,1/22/21 14:23,0,100,401,1,1/22/21 14:23,cat,1,6.656,8.871,9.514,3,4,2,1,12.546,15.53,16.392,3,5,3,1,5.658,8.65,9.83,3,3,1,1,12.61,15.754,17.022,3,3,2,1,7.288,9.502,10.918,3,3,1,1,5.645,9.101,10.005,3,6,6,1,15.638,19.15,20.038,3,6,5,1,6.288,8.159,9.428,3,4,2,1,7.004,9.804,10.693,3,4,1,1,6.838,9.197,10.717,3,3,1,1,6.837,8.582,9.399,4,2,1,1,6.062,9.773,10.694,4,2,2,1,9.262,11.055,12.375,3,4,1,1,5.633,9.417,10.079,4,5,3,1,5.912,8.287,9.022,3,5,3,1,10.465,13.369,14.487,3,5,2,1,3.292,11.469,16.584,3,4,10,39,2.441,3.674,7.059,2,31,75,3.446,16.663,18.068,5,3,3,1,2,1,"3,5",43,2,,6,12,1,,2,,4,2,1,1,5,2,,,2,,,,2,,2,,2,2,,2,59,Republican
1/22/21 13:55,1/22/21 14:24,0,100,1747,1,1/22/21 14:24,cat,1,2.142,5.771,6.707,5,1,1,1,64.684,151.194,152.205,8,6,1,2,0,0,120.18,0,1,1,1,9.748,13.623,14.575,6,1,1,1,2.536,8.922,9.783,7,6,4,5,2.832,8.456,9.349,8,1,1,1,19.644,23.645,24.588,5,5,4,1,6.065,9.925,11.198,5,1,1,1,22.263,28.656,31.599,7,1,1,1,19.772,27.124,28.227,8,1,1,1,2.871,5.999,6.913,5,1,1,1,12.079,21.733,22.702,8,1,1,1,31.831,36.484,37.478,5,1,1,1,10.382,14.035,15.401,5,1,1,1,15.95,21.153,22.089,7,1,1,1,15.729,24.897,26.1,7,6,3,5,45.402,63.792,66.62,10,8,10,20,20.906,29.364,30.2,5,30,90,27.928,43.284,44.357,9,3,2,1,2,1,"3,5",37,2,,6,5,2,,2,,5,2,1,1,4,2,2,,2,,2,,2,,2,It is completely wrong to post a false article.,2,2,,3,43,Republican
1/22/21 14:11,1/22/21 14:24,0,100,758,1,1/22/21 14:24,cat,1,6.101,13.651,14.936,6,1,1,1,2.91,9.483,10.412,6,6,6,6,6.179,12.345,13.534,6,6,6,6,3.409,11.199,12.038,7,6,6,6,0.594,4.779,5.835,5,6,6,6,0.187,6.081,7.483,6,1,1,1,1.139,5.601,6.592,5,6,6,6,5.245,12.402,13.504,7,6,6,6,7.811,13.191,14.162,7,6,6,6,19.305,24.674,25.692,6,6,6,6,0.402,13.657,14.604,9,1,1,1,62.293,68.711,70.736,7,6,6,6,4.003,16.506,17.815,19,6,4,4,5.147,35.984,37.016,6,6,6,6,1.432,20.444,21.933,10,6,1,1,6.769,11.481,12.36,6,6,6,6,3.526,15.97,17.952,2,8,50,20,12.591,18.709,19.677,6,3,100,2.676,20.117,21.056,10,3,2,2,2,1,"3,5",30,1,,6,11,1,,2,,6,2,1,1,5,1,,,2,None,,,2,,2,I don't share false news ,2,2,survey was nice and cool,2,87,Republican
1/22/21 14:14,1/22/21 14:24,0,100,591,1,1/22/21 14:24,cat,1,7.606,9.413,10.431,3,3,4,1,29.377,37.56,38.5,3,3,4,1,7.189,9.37,10.891,3,2,6,1,9.455,11.207,12.2,3,2,4,1,4.903,8.89,9.924,3,6,4,1,6.713,8.59,9.49,3,5,5,1,9.385,13.711,14.965,4,6,3,1,9.05,10.988,11.892,3,5,4,1,9.01,11.082,16.192,3,3,2,1,8.866,11.652,12.559,5,1,1,1,10.353,14.059,14.975,4,1,2,1,5.824,7.823,8.76,3,2,1,1,19.025,21.302,22.601,3,4,1,1,12.006,24.406,25.29,3,5,2,1,10.967,13.977,15.172,3,5,4,1,8.982,11.296,12.298,4,6,5,1,3.282,131.746,132.178,5,4,10,39,2.858,4.52,5.253,2,17,87,2.935,14.567,15.647,5,3,2,1,2,1,"3,5",31,1,,5,11,1,,2,,6,2,1,1,4,2,2,,2,,2,,2,,2,,2,2,,3,49,Republican
1/22/21 14:10,1/22/21 14:24,0,100,846,1,1/22/21 14:24,Cat,1,4.817,5.362,6.877,2,,1,1,8.895,9.477,10.477,2,,3,3,6.825,7.417,8.439,2,,4,4,7.507,8.098,8.958,2,,4,4,6.954,7.571,8.685,2,,3,3,6.686,7.296,8.344,2,,2,2,6.198,6.965,7.974,2,,6,6,22.15,25.209,26.453,2,,3,3,7.16,7.913,8.929,2,,3,3,6.53,8.412,11.214,3,,6,6,7.639,8.492,10.353,2,,4,4,4.935,6.264,7.456,2,,2,2,6.348,8.116,11.417,2,,1,1,5.431,6.303,8.045,2,,4,4,4.379,5.469,7.084,2,,1,1,4.828,6.142,7.196,3,,3,3,2.009,18.378,31.959,4,8,10,20,4.893,15.398,16.401,4,90,80,6.858,34.019,35.58,6,3,2,1,2,1,"3,5",58,1,,2,4,1,,3,,4,2,1,2,2,1,2,,,,1,Read every question carefully,,,2,Everyone needs to tell the truth,2,2,,0,40,Republican
1/22/21 14:14,1/22/21 14:25,0,100,669,1,1/22/21 14:25,cat,1,7.924,11.41,12.59,2,,3,1,7.944,9.374,10.55,2,,3,1,7.859,8.859,9.788,2,,1,1,5.891,6.544,8.349,2,,1,1,16.232,19.767,21.067,2,,4,1,6.223,7.054,8.535,2,,1,1,7.023,9.274,10.46,2,,3,1,5.173,5.735,7.16,2,,1,1,4.718,6.361,10.373,2,,1,1,9.925,13.918,18.382,2,,1,1,7.4,8.299,11.276,2,,1,1,4.509,5.455,7.712,2,,1,1,5.211,6.527,8.75,2,,1,1,5.243,6.031,7.592,2,,1,1,11.854,13.272,15.268,2,,3,1,7.938,9.028,10.586,2,,4,1,6.17,46.121,47.455,7,4,10,39,4.005,5.962,7.96,2,43,62,7.679,120.415,126.362,15,3,2,1,2,1,"3,5",52,1,,7,11,1,,2,,5,1,1,1,5,2,,,2,,,,,,2,I do not share anything false,2,2,,1,63,Republican
1/22/21 14:06,1/22/21 14:26,0,100,1197,1,1/22/21 14:26,cat,1,9.598,12.407,14.266,3,1,1,1,11.49,20.195,25.979,3,1,1,1,11.241,21.154,22.09,3,1,6,5,9.78,15.181,17.015,3,1,1,1,9.172,15.053,16.117,3,5,6,5,12.305,22.11,23.101,3,6,6,5,7.529,14.425,15.304,4,6,6,6,10.596,14.403,15.619,3,6,6,5,6.374,10.502,12.175,3,1,1,1,9.407,12.972,14.362,3,1,1,1,31.779,38.461,40.22,3,1,1,1,6.728,9.184,10.673,3,1,1,1,23.331,30.643,32.791,3,1,1,1,8.826,28.192,29.61,4,6,6,2,9.188,29.981,33.495,6,5,5,1,8.087,44.114,46.267,5,6,6,6,4.07,20.871,48.368,3,8,10,39,3.45,7.588,9.013,2,0,75,4.469,26.579,28.347,5,3,2,1,2,1,"3,5",67,1,,5,12,1,,2,,5,2,2,2,5,1,,,2,"If I did not recollect the article, then I would estimate it's accuracy based on the high frequency of mistruths that exist in the media today. The media companies have infiltrated social media, helping to ruin their their credibility just like the ruined their own credibility. For example I don't Malia Obama would ever got arrested - the cop who did that would be committing professional suicide. ",,,2,"The media has destroyed credibility everywhere. At this point I make my own judgements based on a triangulation of input as well as my own beliefs about how people. Since you didn't mention Fact Checkers, I will - they are paid to promote a point of view regardless of facts. Just one more way how the media has harmed themselves. ",2,"Truth is critical to a properly functioning society. Distortion of the truth distorts society and results in self-destruction. ""Those that don't know history are bound to repeat it."". ",2,2,,2,99,Republican
1/22/21 14:19,1/22/21 14:26,0,100,410,1,1/22/21 14:26,cat,1,2.655,3.055,3.806,2,,6,4,4.038,4.429,4.859,2,,6,4,5.102,5.361,6.219,2,,6,4,8.633,8.897,9.95,2,,1,3,8.218,8.506,9.064,2,,6,4,9.533,10.126,10.765,2,,6,3,6.593,7.28,8.27,3,,6,4,18.876,24.019,24.612,3,,6,5,6.369,7.081,7.71,2,,1,1,9.416,10.152,10.757,2,,1,4,3.914,4.627,4.833,3,,1,1,6.403,7.292,7.873,2,,1,1,7.679,8.295,8.759,3,,6,4,6.01,6.626,7.169,3,,6,4,7.583,10.792,11.359,7,,1,3,5.661,6.637,6.934,3,,6,4,1.081,54.545,54.864,5,8,50,20,2.835,9.724,10.351,8,0,0,7.367,31.047,31.63,8,3,2,1,3,1,"3,5",24,1,,2,5,6,mexican,3,,4,2,1,1,5,2,2,,,,2,,,,2,,2,2,,0,52,Republican
1/22/21 14:10,1/22/21 14:26,0,100,981,1,1/22/21 14:26,Cat,1,6.135,11.646,12.66,5,,1,1,2.356,6.15,7.105,5,,6,6,0.239,3.807,5.327,4,,6,6,59.219,65.368,65.953,5,,6,6,23.896,26.52,27.357,14,,6,6,6.923,12.137,13.346,4,,1,1,49.449,55.402,56.26,6,,6,6,4.139,8.993,12.082,5,,6,6,9.679,12.684,13.758,4,,6,6,8.335,12.534,13.355,5,,6,6,25.877,30.086,31.138,4,,1,1,28.114,33.875,34.888,15,,6,6,9.911,13.835,14.789,5,,6,6,10.866,16.832,17.92,6,,6,6,9.139,12.991,14.137,4,,6,6,14.454,21.445,22.364,4,,6,6,64.342,72.823,74.144,2,8,50,20,11.704,15.209,16.136,3,1,100,25.875,38.902,39.803,10,3,2,2,2,1,"3,5",30,1,,6,10,1,,2,,6,2,1,1,5,1,2,,,,2,,,,2,I don't share what am not sure of,2,2,survey was fun,0,21,Republican
1/22/21 14:18,1/22/21 14:27,0,100,519,1,1/22/21 14:27,cat,1,4.174,5.486,6.384,3,6,1,1,8.501,11.781,12.506,3,1,1,1,3.95,5.454,6.232,3,1,1,1,27.163,38.435,39.431,4,4,3,1,10.22,15.093,16.807,3,6,6,1,1.949,2.813,3.918,3,1,1,1,50.768,53.696,54.883,3,4,1,1,6.523,22.915,23.652,4,6,4,6,21.16,24.872,25.837,3,6,1,1,11.9,13.278,14.56,3,1,1,1,25.637,27.437,28.566,3,1,1,1,8.582,9.958,11.129,3,1,1,1,22.578,24.218,25.116,3,1,1,1,7.683,8.539,9.517,3,1,1,1,2.888,3.776,4.736,3,1,1,1,5.698,9.018,9.788,4,6,4,1,2.176,45.928,60.097,5,8,50,20,4.135,6.031,6.863,2,100,100,3.172,15.476,16.454,5,1,2,2,2,2,"3,5",22,2,,2,4,6,Hispanic,2,,6,2,1,1,2,2,,,2,idk,,,2,idk,2,no,1,2,,2,49,Republican
1/22/21 14:05,1/22/21 14:27,0,100,1329,1,1/22/21 14:27,cat,1,8.596,13.073,14,3,5,5,4,30.672,36.897,39.072,3,3,3,1,9.915,13.715,14.901,3,4,5,2,12.145,17.867,19.041,3,4,3,1,14.919,24.422,25.593,3,4,5,3,9.203,14.667,15.995,3,5,6,4,10.347,17.923,18.955,3,6,6,6,23.288,29.088,30.243,3,4,3,3,9.716,13.173,14.415,3,3,1,1,15.411,20.442,21.451,3,3,3,1,14.565,23.964,25.076,5,2,3,1,8.429,12.521,13.801,3,1,1,1,18.858,22.674,23.99,3,3,2,1,8.925,12.744,14.041,3,4,5,3,8.381,14.583,23.636,3,4,4,2,6.851,10.89,12.379,3,6,6,6,3.69,16.809,28.572,3,4,10,39,8.586,13.35,14.54,2,5,75,4.618,22.143,23.771,5,3,2,1,2,1,"3,5",56,2,,5,1,1,,2,,4,2,1,2,5,1,,,2,For example with the Trump love child I believe the fact that someone made the claim is true but I do not believe that Trump has a Mexican love child. ,,,2,I tried my best to be objective. I believe that Trump did send his airplane to rescue people. He does stuff like that. Trump is awesome. With the Reagan thing I wasn't sure which former president the article was about so I wasn't sure on that. I hadn't heard that. I very rarely listen to mainstream news because most of it is fabricated. I watch BitChute these days because YouTube is lame now. ,1,I would share it to make fun of it. Sometimes dumb people don't get the joke (like the Babylon Bee) so I have to explain it ,2,2,Biden cheated. He is not the president. The military is in charge. ,2,24,Republican
1/22/21 13:54,1/22/21 14:28,0,100,2034,1,1/22/21 14:28,CAT,1,31.517,52.387,53.951,6,1,1,1,18.32,28.644,29.222,6,5,5,6,13.017,28.921,30.731,5,3,5,2,31.522,47.596,48.897,11,4,3,3,9.165,13.625,14.775,3,6,5,6,11.852,20.312,21.475,5,2,5,6,17.61,29.183,31.147,5,6,5,5,65.858,70.71,72.236,2,,4,5,13.621,23.574,26.839,6,2,3,4,12.001,23.647,25.732,5,2,2,1,18.769,30.288,31.6,6,1,1,1,26.71,40.382,41.856,5,5,2,5,10.417,18.965,20.47,5,1,4,6,30.723,42.418,44.862,5,1,1,4,7.966,32.235,43.113,5,2,5,6,11.711,16.955,18.209,4,6,6,6,18.318,110.459,114.144,3,8,102,20,7.171,11.372,12.538,2,30,93,14.073,505.707,506.277,22,3,2,1,2,1,"3,5",39,2,,6,8,1,,2,,6,2,1,1,4,1,,,2,What i feel is right is what I say.,,,2,I say what i read in the papers and what i hear in the news.,2,i only say the truth,2,2,,2,88,Republican
1/22/21 14:17,1/22/21 14:29,0,100,738,1,1/22/21 14:29,cat,1,14.029,15.179,16.791,2,,2,1,12.473,15.015,16.597,2,,5,1,12.395,14.321,16.084,2,,4,1,10.748,11.923,13.499,2,,5,1,17.029,18.017,19.713,2,,4,1,9.701,15.86,17.342,2,,6,1,10.784,12.108,13.502,2,,5,1,15.061,15.933,17.357,2,,4,1,10.251,11.833,13.072,2,,1,1,19.236,22.548,24.112,2,,1,1,10.323,11.678,13.09,2,,1,1,4.859,7.56,8.268,3,,1,1,14.628,16.196,17.229,2,,5,1,10.49,13.281,14.946,3,,5,1,19.797,23.112,25.119,2,,5,1,13.921,17.055,18.373,2,,5,1,3.27,65.1,69.525,4,8,50,20,8.305,14.246,15.248,2,33,80,6.409,31.586,33.399,5,3,2,2,2,2,"3,5",60,1,,3,2,1,,2,,5,2,2,2,4,2,,,2,,,,,,2,I never spread falsehood nor rumors.,2,2,,1,92,Republican
1/22/21 14:15,1/22/21 14:30,0,100,909,1,1/22/21 14:30,cat,1,10.341,16.006,17.003,3,2,4,2,18.63,28.286,29.455,4,3,4,1,27.565,41.99,42.995,4,2,3,2,9.927,23.963,24.821,3,1,5,1,12.776,17.116,17.861,3,5,5,2,9.503,16.602,17.545,5,5,5,3,5.54,9.924,10.791,3,6,5,3,16.696,31.705,32.756,4,5,2,2,7.837,13.793,14.822,3,1,1,1,11.332,16.916,17.978,3,3,2,1,11.561,19.077,20.124,4,2,1,1,5.009,8.014,11.39,3,1,1,1,6.807,13.016,14.114,4,5,1,1,10.492,14.375,15.515,3,5,1,1,9.431,24.271,31.723,3,6,2,1,5.656,10.403,11.614,3,6,1,1,1.432,83.085,93.034,5,4,10,39,6.126,9.035,10.41,2,35,45,5.268,29.564,31.271,6,3,2,1,2,1,"3,5",27,1,,4,4,1,,2,,4,1,1,1,4,1,2,I read all the headlines and the publications that they came from and if I have came across and or researched the story.,2,I answered the questions with how true I believed the story and if I have came across it before.,1,I believe I answered all correctly,2,,1,I would maybe share an article that I know was false as a joke or see what others felt.,2,2,Thank you!,3,73,Republican
1/22/21 14:19,1/22/21 14:32,0,100,813,1,1/22/21 14:32,Cat,2,8.367,16.427,16.845,13,6,4,1,7.255,22.133,22.601,10,5,5,1,15.706,37.213,37.801,18,6,2,1,5.335,10.829,11.361,8,5,5,1,4.351,14.81,15.412,12,1,1,1,2.541,5.839,6.46,10,1,1,1,7.632,11.36,11.837,7,1,5,1,5.87,10.905,11.301,9,1,1,1,4.551,11.164,11.639,10,5,1,1,6.899,15.249,15.711,11,1,1,1,2.029,17.743,18.12,14,5,1,1,6.861,14.645,15.173,12,1,1,1,4.4,9.341,9.8,11,1,1,1,3.643,6.901,7.499,8,1,1,1,2.59,6.957,7.201,12,1,5,1,3.433,9.212,9.776,10,1,1,1,3.983,38.962,41.071,6,4,10,39,2.001,4.676,5.308,4,65,8,4.137,29.644,30.335,15,2,2,1,2,2,"3,5",37,1,,3,6,1,,1,,3,6,1,2,5,1,2,I tried to answer according to my immediate personal belief on all of the examples given,2,"As I said, I tried to provide answers that reflected my immediate feeling about the accuracy and truthfulness of the news that were shown ",2,It did not influence me,2,I always tried to answer according to my personal beliefs and general feeling,2,"One thing is sharing a news article without knowing it is false. That can happen out of pure ignorance. But if I ever knew something I was posting was false, I would definitely not post it",2,2,Thank you and stay safe! ,3,44,Democrat
1/22/21 14:26,1/22/21 14:34,0,100,435,1,1/22/21 14:34,cat,1,8.15,12.343,13.007,3,6,4,1,11.302,18.542,19.2,4,2,4,1,7.852,13.265,14.309,4,1,4,1,15.76,21.022,21.686,3,1,4,2,3.683,10.589,11.503,5,5,4,3,3.614,7.007,7.748,3,6,4,2,7.843,13.519,14.709,3,6,4,2,6.437,14.033,14.682,3,6,4,3,16.3,28.239,29.062,4,1,2,1,5.256,9.369,10.089,4,6,2,1,7.192,10.621,11.464,3,1,2,1,4.464,7.704,8.508,3,1,2,1,5.274,7.793,8.515,3,6,3,1,5.107,8.347,9.085,3,6,1,1,3.378,5.93,7.095,3,6,2,1,5.353,7.897,8.94,4,6,3,1,2.215,12.515,20.555,3,4,10,39,4.174,5.769,6.591,2,20,32,2.781,14.909,15.709,5,3,2,1,2,1,"3,5",21,1,,3,11,1,,2,,4,5,2,2,1,2,,,2,,,,2,,2,I don't want to spread misinformation ,2,2,,2,20,Republican
