Subj,Condition,Type,sceneType,IPSame,duration,Finished,sheepPic,attn1,attn2,catcall_pilot,cheat_pilot,provoke_pilot,talking_pilot,crash_pilot,shoving_pilot,demand,hypothesis,self_attn1,self_attn2,Gender,sex_orientation,Age,Ethnicity.race,PolFac_1,PolFac_2,PolFac_3,Survey,MoralAction,PunishAction,Punish_police,BlameAct,Deserve,Legit1,Legit2,LegitExist,Legit3,Disobey,MoralPerson,Future1,Future2,Character,dichot,you_notice,you_fine,you_police,feel1,feel2,feel3
88,1,2,catcalling,0,0,1,1,1,1,2,2,1,1,1,2,1,I think this survey was trying to see what people view as morally right or wrong.,7,7,2,1,34,4,6,6,6,4,1,1,2,7,1,2,4,5,2,3,1,2,2,1,0,4,2,2,7,7,7
88,1,2,provoke,0,0,1,1,1,1,2,2,1,1,1,2,1,I think this survey was trying to see what people view as morally right or wrong.,7,7,2,1,34,4,6,6,6,4,1,1,1,7,1,1,1,7,1,1,1,2,1,1,0,6,2,2,4,4,4
88,1,2,talking,0,0,1,1,1,1,2,2,1,1,1,2,1,I think this survey was trying to see what people view as morally right or wrong.,7,7,2,1,34,4,6,6,6,4,3,2,6,7,5,7,7,2,6,6,2,3,3,2,0,2,2,2,7,7,7
88,2,1,shoving,0,0,1,1,1,1,2,2,1,1,1,2,1,I think this survey was trying to see what people view as morally right or wrong.,7,7,2,1,34,4,6,6,6,4,6,5,7,7,6,7,7,1,7,7,6,6,2,5,1,7,7,7,1,1,1
88,2,2,crash,0,0,1,1,1,1,2,2,1,1,1,2,1,I think this survey was trying to see what people view as morally right or wrong.,7,7,2,1,34,4,6,6,6,4,7,7,7,7,7,7,7,1,7,7,7,7,3,5,1,6,6,6,1,1,1
89,1,1,catcalling,0,0,1,1,1,1,1,1,1,1,1,1,2,decision making,7,7,2,2,38,5,6,7,6,4,2,2,2,3,2,4,6,6,2,5,4,2,1,1,0,2,2,2,7,6,5
89,1,2,crash,0,0,1,1,1,1,1,1,1,1,1,1,2,decision making,7,7,2,2,38,5,6,7,6,4,1,1,1,4,1,4,4,4,7,4,1,4,4,4,1,7,1,1,7,7,7
89,1,2,talking,0,0,1,1,1,1,1,1,1,1,1,1,2,decision making,7,7,2,2,38,5,6,7,6,4,2,1,4,1,1,4,1,7,7,4,1,1,4,1,0,1,2,2,7,7,7
89,2,1,provoke,0,0,1,1,1,1,1,1,1,1,1,1,2,decision making,7,7,2,2,38,5,6,7,6,4,4,6,7,3,3,4,4,3,7,1,4,6,4,1,1,7,4,4,1,7,7
89,2,1,shoving,0,0,1,1,1,1,1,1,1,1,1,1,2,decision making,7,7,2,2,38,5,6,7,6,4,7,7,7,7,7,4,4,1,7,1,7,7,5,7,1,7,7,7,1,1,1
89,2,2,cheat,0,0,1,1,1,1,1,1,1,1,1,1,2,decision making,7,7,2,2,38,5,6,7,6,4,7,4,7,7,7,7,7,1,7,1,7,4,4,7,0,7,4,4,7,1,1
90,1,1,talking,0,0,1,1,1,1,9,1,2,9,9,9,1,Seeing how people react in different scenarios when given background information.,7,7,1,1,27,7,4,3,5,4,3,2,2,2,1,3,4,3,5,3,4,5,2,2,1,3,3,3,6,6,5
90,1,2,crash,0,0,1,1,1,1,9,1,2,9,9,9,1,Seeing how people react in different scenarios when given background information.,7,7,1,1,27,7,4,3,5,4,2,1,2,5,2,4,4,3,7,5,4,4,4,5,1,6,1,1,2,2,5
90,1,2,provoke,0,0,1,1,1,1,9,1,2,9,9,9,1,Seeing how people react in different scenarios when given background information.,7,7,1,1,27,7,4,3,5,4,2,4,3,3,3,2,2,6,5,3,4,4,1,3,1,5,5,5,5,5,3
90,2,1,shoving,0,0,1,1,1,1,9,1,2,9,9,9,1,Seeing how people react in different scenarios when given background information.,7,7,1,1,27,7,4,3,5,4,6,6,6,5,6,7,7,1,7,7,4,4,4,4,1,6,6,7,1,1,1
90,2,2,catcalling,0,0,1,1,1,1,9,1,2,9,9,9,1,Seeing how people react in different scenarios when given background information.,7,7,1,1,27,7,4,3,5,4,2,4,6,3,5,6,7,1,7,6,3,4,2,2,1,5,5,4,1,1,1
90,2,2,cheat,0,0,1,1,1,1,9,1,2,9,9,9,1,Seeing how people react in different scenarios when given background information.,7,7,1,1,27,7,4,3,5,4,6,5,6,5,6,5,6,2,7,6,5,4,3,6,1,2,6,4,2,2,3
91,2,1,cheat,0,0,1,1,1,1,9,1,9,1,8,2,1,morality and punishment,7,7,1,5,42,4,4,5,1,4,5,6,7,7,7,7,7,1,7,7,5,7,1,5,1,4,2,2,6,5,6
91,2,1,provoke,0,0,1,1,1,1,9,1,9,1,8,2,1,morality and punishment,7,7,1,5,42,4,4,5,1,4,3,7,5,6,4,4,5,3,7,6,3,4,2,4,1,4,4,4,7,7,6
91,2,1,shoving,0,0,1,1,1,1,9,1,9,1,8,2,1,morality and punishment,7,7,1,5,42,4,4,5,1,4,6,6,7,7,7,7,7,1,7,7,4,7,2,6,1,7,7,7,7,4,4
91,2,2,catcalling,0,0,1,1,1,1,9,1,9,1,8,2,1,morality and punishment,7,7,1,5,42,4,4,5,1,4,4,6,7,7,7,7,7,1,7,7,3,6,3,3,1,4,4,4,7,5,6
91,2,2,crash,0,0,1,1,1,1,9,1,9,1,8,2,1,morality and punishment,7,7,1,5,42,4,4,5,1,4,7,7,7,7,7,7,7,1,7,7,6,6,2,7,1,6,6,6,5,4,5
91,2,2,talking,0,0,1,1,1,1,9,1,9,1,8,2,1,morality and punishment,7,7,1,5,42,4,4,5,1,4,7,7,7,7,7,7,7,1,7,7,6,7,2,7,1,6,6,6,6,3,5
92,1,1,shoving,0,0,1,1,1,1,2,9,2,9,9,9,1,Seeing how I would react to people breaking moral rules.,7,7,2,1,62,4,2,2,2,4,3,3,5,5,4,6,6,2,7,6,4,5,5,4,1,5,2,2,3,4,2
92,1,2,catcalling,0,0,1,1,1,1,2,9,2,9,9,9,1,Seeing how I would react to people breaking moral rules.,7,7,2,1,62,4,2,2,2,4,2,2,3,2,1,3,6,5,3,5,2,3,6,1,0,5,2,3,7,6,5
92,1,2,cheat,0,0,1,1,1,1,2,9,2,9,9,9,1,Seeing how I would react to people breaking moral rules.,7,7,2,1,62,4,2,2,2,4,6,6,6,7,7,1,6,2,7,7,5,6,6,5,1,3,5,3,4,3,5
92,1,2,provoke,0,0,1,1,1,1,2,9,2,9,9,9,1,Seeing how I would react to people breaking moral rules.,7,7,2,1,62,4,2,2,2,4,3,2,3,2,2,3,3,5,6,4,3,5,6,2,1,5,3,2,5,5,5
92,2,1,crash,0,0,1,1,1,1,2,9,2,9,9,9,1,Seeing how I would react to people breaking moral rules.,7,7,2,1,62,4,2,2,2,4,7,7,7,7,7,7,7,1,7,7,6,7,6,7,1,5,5,6,2,1,1
92,2,1,talking,0,0,1,1,1,1,2,9,2,9,9,9,1,Seeing how I would react to people breaking moral rules.,7,7,2,1,62,4,2,2,2,4,7,7,7,7,7,7,7,1,7,7,7,7,6,7,1,5,5,5,2,1,1
93,1,1,catcalling,0,0,1,1,1,1,1,9,9,1,1,1,3,how people view people who partake in certain activities that some people may view morally bad and how they are viewed overall for doing those things.,7,7,3,8,20,5,6,7,6,4,1,2,2,2,1,3,5,3,2,2,1,3,5,1,0,2,2,2,6,5,7
93,1,1,cheat,0,0,1,1,1,1,1,9,9,1,1,1,3,how people view people who partake in certain activities that some people may view morally bad and how they are viewed overall for doing those things.,7,7,3,8,20,5,6,7,6,4,2,3,5,3,3,4,5,5,6,5,2,7,3,2,0,2,3,2,7,5,6
93,1,1,provoke,0,0,1,1,1,1,1,9,9,1,1,1,3,how people view people who partake in certain activities that some people may view morally bad and how they are viewed overall for doing those things.,7,7,3,8,20,5,6,7,6,4,2,7,4,4,3,2,1,4,6,2,2,3,3,1,1,6,4,6,4,5,3
93,2,1,talking,0,0,1,1,1,1,1,9,9,1,1,1,3,how people view people who partake in certain activities that some people may view morally bad and how they are viewed overall for doing those things.,7,7,3,8,20,5,6,7,6,4,6,7,7,7,7,7,7,1,5,3,6,7,3,5,1,5,3,3,3,2,3
93,2,2,crash,0,0,1,1,1,1,1,9,9,1,1,1,3,how people view people who partake in certain activities that some people may view morally bad and how they are viewed overall for doing those things.,7,7,3,8,20,5,6,7,6,4,7,7,7,7,7,1,7,1,7,1,6,7,4,5,1,5,7,5,1,1,1
93,2,2,shoving,0,0,1,1,1,1,1,9,9,1,1,1,3,how people view people who partake in certain activities that some people may view morally bad and how they are viewed overall for doing those things.,7,7,3,8,20,5,6,7,6,4,7,7,7,7,7,7,7,1,7,6,5,5,4,5,1,7,6,6,1,1,1
94,1,1,cheat,0,0,1,1,1,1,9,2,2,9,2,2,3,I think to see what people thought about certain negative acts that people commit,7,7,2,1,42,6,6,6,3,4,6,3,3,5,2,4,2,4,6,4,4,5,4,4,0,4,4,4,7,6,6
94,1,1,provoke,0,0,1,1,1,1,9,2,2,9,2,2,3,I think to see what people thought about certain negative acts that people commit,7,7,2,1,42,6,6,6,3,4,4,4,3,3,2,3,2,6,7,2,4,4,4,3,0,5,5,5,6,6,6
94,1,1,shoving,0,0,1,1,1,1,9,2,2,9,2,2,3,I think to see what people thought about certain negative acts that people commit,7,7,2,1,42,6,6,6,3,4,5,4,4,4,4,5,4,4,7,6,4,5,4,4,0,6,4,4,7,7,6
94,1,2,crash,0,0,1,1,1,1,9,2,2,9,2,2,3,I think to see what people thought about certain negative acts that people commit,7,7,2,1,42,6,6,6,3,4,6,5,4,6,4,4,4,4,7,6,4,4,4,5,1,6,6,5,5,6,5
94,2,2,catcalling,0,0,1,1,1,1,9,2,2,9,2,2,3,I think to see what people thought about certain negative acts that people commit,7,7,2,1,42,6,6,6,3,4,7,5,6,6,6,6,7,2,6,2,4,4,4,4,1,6,6,6,6,4,6
94,2,2,talking,0,0,1,1,1,1,9,2,2,9,2,2,3,I think to see what people thought about certain negative acts that people commit,7,7,2,1,42,6,6,6,3,4,7,7,7,7,7,7,7,1,7,6,6,6,4,6,1,4,6,6,6,4,6
95,1,2,talking,0,0,1,1,1,1,2,2,9,8,2,9,2,Peoples opinions about certain behavior. ,6,6,2,1,41,4,4,4,4,5,5,5,4,7,5,2,5,1,7,4,5,5,4,6,1,3,2,4,4,4,4
95,2,1,crash,0,0,1,1,1,1,2,2,9,8,2,9,2,Peoples opinions about certain behavior. ,6,6,2,1,41,4,4,4,4,5,7,7,7,7,7,7,7,1,7,7,4,5,5,5,1,7,7,7,4,4,3
95,2,1,provoke,0,0,1,1,1,1,2,2,9,8,2,9,2,Peoples opinions about certain behavior. ,6,6,2,1,41,4,4,4,4,5,7,7,7,7,7,7,7,1,7,1,6,7,4,7,1,7,4,3,2,2,2
95,2,2,catcalling,0,0,1,1,1,1,2,2,9,8,2,9,2,Peoples opinions about certain behavior. ,6,6,2,1,41,4,4,4,4,5,4,7,6,4,5,7,7,1,4,4,4,4,4,4,1,4,4,4,4,3,3
95,2,2,cheat,0,0,1,1,1,1,2,2,9,8,2,9,2,Peoples opinions about certain behavior. ,6,6,2,1,41,4,4,4,4,5,5,5,2,4,4,2,3,5,5,5,6,6,4,6,0,4,4,1,4,4,4
95,2,2,shoving,0,0,1,1,1,1,2,2,9,8,2,9,2,Peoples opinions about certain behavior. ,6,6,2,1,41,4,4,4,4,5,7,7,7,7,7,5,5,1,6,7,7,5,4,6,1,7,6,6,3,3,3
96,1,2,catcalling,0,0,1,1,1,1,2,1,2,1,8,2,1,The way we judge other people's behavior and actions.,7,7,2,1,58,4,5,6,3,4,1,1,1,4,1,3,1,4,2,1,1,4,1,1,0,2,3,2,7,7,7
96,1,2,talking,0,0,1,1,1,1,2,1,2,1,8,2,1,The way we judge other people's behavior and actions.,7,7,2,1,58,4,5,6,3,4,1,1,1,4,1,2,2,5,2,2,1,4,2,1,0,2,1,1,7,7,7
96,2,1,crash,0,0,1,1,1,1,2,1,2,1,8,2,1,The way we judge other people's behavior and actions.,7,7,2,1,58,4,5,6,3,4,6,7,7,7,7,7,7,1,7,7,6,4,6,6,1,6,7,7,4,2,3
96,2,1,shoving,0,0,1,1,1,1,2,1,2,1,8,2,1,The way we judge other people's behavior and actions.,7,7,2,1,58,4,5,6,3,4,5,6,6,6,6,7,7,2,6,6,6,6,2,6,1,6,6,7,2,2,2
96,2,2,cheat,0,0,1,1,1,1,2,1,2,1,8,2,1,The way we judge other people's behavior and actions.,7,7,2,1,58,4,5,6,3,4,4,4,2,3,2,5,6,2,4,2,1,5,2,2,0,2,1,1,7,7,7
96,2,2,provoke,0,0,1,1,1,1,2,1,2,1,8,2,1,The way we judge other people's behavior and actions.,7,7,2,1,58,4,5,6,3,4,1,6,6,4,1,5,5,2,2,2,1,4,2,1,0,6,6,5,7,2,3
98,1,1,catcalling,0,0,1,1,1,1,9,1,9,9,1,9,2,I honestly don't know,7,7,1,1,38,7,4,4,4,4,4,3,6,6,5,7,7,1,7,5,4,4,4,3,1,7,7,3,2,1,1
98,1,1,crash,0,0,1,1,1,1,9,1,9,9,1,9,2,I honestly don't know,7,7,1,1,38,7,4,4,4,4,6,4,4,7,6,2,4,7,7,4,4,6,5,4,1,6,4,3,4,2,2
98,1,2,shoving,0,0,1,1,1,1,9,1,9,9,1,9,2,I honestly don't know,7,7,1,1,38,7,4,4,4,4,3,2,4,4,3,3,4,3,6,5,2,4,5,3,1,4,2,2,5,5,6
98,2,2,cheat,0,0,1,1,1,1,9,1,9,9,1,9,2,I honestly don't know,7,7,1,1,38,7,4,4,4,4,6,7,7,7,7,7,5,1,7,6,4,6,4,4,0,3,5,6,2,1,1
98,2,2,provoke,0,0,1,1,1,1,9,1,9,9,1,9,2,I honestly don't know,7,7,1,1,38,7,4,4,4,4,4,7,7,5,7,7,7,1,7,6,4,5,2,4,1,7,5,7,2,1,5
98,2,2,talking,0,0,1,1,1,1,9,1,9,9,1,9,2,I honestly don't know,7,7,1,1,38,7,4,4,4,4,7,7,7,7,7,7,7,1,7,7,6,4,4,5,1,7,4,7,2,1,1
99,1,1,cheat,0,0,1,1,1,1,2,1,9,9,8,2,1,view of degrees of wrongdoing,7,7,2,1,40,4,4,4,4,4,7,7,7,7,7,7,7,1,7,7,6,5,5,7,1,3,3,3,2,1,1
99,1,1,provoke,0,0,1,1,1,1,2,1,9,9,8,2,1,view of degrees of wrongdoing,7,7,2,1,40,4,4,4,4,4,7,7,7,7,7,7,7,1,7,7,7,7,5,7,1,6,6,6,2,2,2
99,1,2,catcalling,0,0,1,1,1,1,2,1,9,9,8,2,1,view of degrees of wrongdoing,7,7,2,1,40,4,4,4,4,4,4,4,4,4,3,4,6,7,3,3,2,3,2,2,0,3,4,3,4,4,3
99,2,2,crash,0,0,1,1,1,1,2,1,9,9,8,2,1,view of degrees of wrongdoing,7,7,2,1,40,4,4,4,4,4,7,7,7,7,7,7,7,1,7,7,7,7,5,7,1,5,7,7,2,1,2
99,2,2,shoving,0,0,1,1,1,1,2,1,9,9,8,2,1,view of degrees of wrongdoing,7,7,2,1,40,4,4,4,4,4,7,7,7,7,7,7,7,1,7,7,7,7,5,7,1,7,7,7,2,2,2
99,2,2,talking,0,0,1,1,1,1,2,1,9,9,8,2,1,view of degrees of wrongdoing,7,7,2,1,40,4,4,4,4,4,7,7,7,7,7,7,7,1,7,7,7,7,5,7,1,7,4,7,2,2,2
100,1,1,provoke,0,0,1,1,1,1,1,2,2,1,8,1,1,How I view certain behaviors (morally wrong or unmorally wrong) when i do it or when other people do them. ,7,7,2,1,26,4,6,6,5,4,1,2,2,1,1,7,1,7,4,4,1,4,1,1,0,5,4,4,7,4,1
100,1,1,talking,0,0,1,1,1,1,1,2,2,1,8,1,1,How I view certain behaviors (morally wrong or unmorally wrong) when i do it or when other people do them. ,7,7,2,1,26,4,6,6,5,4,3,3,5,4,4,4,4,4,5,4,4,5,1,4,0,2,2,2,7,7,7
100,1,2,catcalling,0,0,1,1,1,1,1,2,2,1,8,1,1,How I view certain behaviors (morally wrong or unmorally wrong) when i do it or when other people do them. ,7,7,2,1,26,4,6,6,5,4,1,5,5,4,4,5,4,3,4,4,3,5,1,2,1,3,1,1,7,7,7
100,1,2,shoving,0,0,1,1,1,1,1,2,2,1,8,1,1,How I view certain behaviors (morally wrong or unmorally wrong) when i do it or when other people do them. ,7,7,2,1,26,4,6,6,5,4,4,3,3,3,2,4,4,2,7,2,3,5,1,4,0,5,3,3,7,7,7
100,2,1,cheat,0,0,1,1,1,1,1,2,2,1,8,1,1,How I view certain behaviors (morally wrong or unmorally wrong) when i do it or when other people do them. ,7,7,2,1,26,4,6,6,5,4,6,7,7,7,5,7,7,1,7,2,6,7,5,6,1,7,7,7,7,2,1
100,2,2,crash,0,0,1,1,1,1,1,2,2,1,8,1,1,How I view certain behaviors (morally wrong or unmorally wrong) when i do it or when other people do them. ,7,7,2,1,26,4,6,6,5,4,7,7,7,7,7,7,7,1,7,1,5,5,4,5,1,7,7,7,7,2,1
101,1,2,catcalling,0,0,1,1,1,1,2,1,1,9,8,1,1,Morality ,7,7,2,1,57,4,4,4,4,7,1,5,1,1,1,1,7,7,1,6,1,2,1,1,0,6,6,6,7,2,2
101,2,1,crash,0,0,1,1,1,1,2,1,1,9,8,1,1,Morality ,7,7,2,1,57,4,4,4,4,7,7,7,7,7,6,5,1,5,7,7,2,7,1,7,1,7,7,7,7,1,1
101,2,2,cheat,0,0,1,1,1,1,2,1,1,9,8,1,1,Morality ,7,7,2,1,57,4,4,4,4,7,7,1,7,7,7,1,1,3,7,7,7,7,1,7,1,4,5,7,7,1,1
101,2,2,provoke,0,0,1,1,1,1,2,1,1,9,8,1,1,Morality ,7,7,2,1,57,4,4,4,4,7,1,7,1,1,1,1,1,7,7,4,1,5,1,1,0,7,1,7,7,6,1
101,2,2,shoving,0,0,1,1,1,1,2,1,1,9,8,1,1,Morality ,7,7,2,1,57,4,4,4,4,7,7,2,5,7,3,1,1,3,7,7,6,7,1,7,1,7,5,7,7,1,1
101,2,2,talking,0,0,1,1,1,1,2,1,1,9,8,1,1,Morality ,7,7,2,1,57,4,4,4,4,7,7,7,7,7,7,2,2,3,7,7,7,7,1,7,1,7,7,7,7,1,1
102,1,1,crash,0,0,1,1,1,1,2,1,9,9,9,9,2,How people feel about moral actions and what they'd do.,7,7,1,1,22,4,5,6,5,4,5,5,6,5,4,5,6,1,7,7,4,4,4,4,0,7,5,4,6,6,6
102,1,1,provoke,0,0,1,1,1,1,2,1,9,9,9,9,2,How people feel about moral actions and what they'd do.,7,7,1,1,22,4,5,6,5,4,1,5,1,1,1,2,1,7,5,6,5,4,4,1,0,6,6,5,6,6,6
102,2,1,catcalling,0,0,1,1,1,1,2,1,9,9,9,9,2,How people feel about moral actions and what they'd do.,7,7,1,1,22,4,5,6,5,4,5,7,7,5,6,7,7,1,6,7,5,5,4,4,1,7,7,5,5,5,5
102,2,1,cheat,0,0,1,1,1,1,2,1,9,9,9,9,2,How people feel about moral actions and what they'd do.,7,7,1,1,22,4,5,6,5,4,6,6,6,6,6,6,6,1,6,7,6,4,4,6,1,5,7,6,6,6,6
102,2,1,shoving,0,0,1,1,1,1,2,1,9,9,9,9,2,How people feel about moral actions and what they'd do.,7,7,1,1,22,4,5,6,5,4,6,6,6,6,5,7,7,1,7,7,6,4,4,6,1,7,7,7,5,6,6
102,2,1,talking,0,0,1,1,1,1,2,1,9,9,9,9,2,How people feel about moral actions and what they'd do.,7,7,1,1,22,4,5,6,5,4,6,6,6,5,5,6,5,1,6,7,6,6,4,5,1,5,7,6,5,3,5
103,1,1,crash,0,0,1,1,1,1,9,9,9,9,2,9,1,No idea,7,7,2,1,43,4,1,1,1,5,5,5,5,7,5,5,5,2,7,4,3,3,5,5,0,7,7,7,4,3,6
103,2,1,cheat,0,0,1,1,1,1,9,9,9,9,2,9,1,No idea,7,7,2,1,43,4,1,1,1,5,7,4,6,7,5,5,5,4,7,5,7,4,7,7,1,7,7,7,4,3,1
103,2,1,shoving,0,0,1,1,1,1,9,9,9,9,2,9,1,No idea,7,7,2,1,43,4,1,1,1,5,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,7,7,7,4,1,1
103,2,2,catcalling,0,0,1,1,1,1,9,9,9,9,2,9,1,No idea,7,7,2,1,43,4,1,1,1,5,4,7,7,7,7,7,7,1,7,7,3,3,7,5,1,7,7,7,4,1,1
103,2,2,provoke,0,0,1,1,1,1,9,9,9,9,2,9,1,No idea,7,7,2,1,43,4,1,1,1,5,7,7,7,7,7,7,7,1,7,7,7,7,6,7,1,7,7,7,1,1,1
103,2,2,talking,0,0,1,1,1,1,9,9,9,9,2,9,1,No idea,7,7,2,1,43,4,1,1,1,5,7,7,7,7,7,7,7,1,7,7,7,7,3,7,1,7,7,7,3,1,1
104,1,1,crash,0,0,1,1,1,1,1,1,1,1,8,1,1,impressions about activities,7,7,1,1,36,8,5,5,3,4,5,5,7,7,6,7,7,1,7,7,4,5,3,2,1,7,1,5,4,3,5
104,1,1,talking,0,0,1,1,1,1,1,1,1,1,8,1,1,impressions about activities,7,7,1,1,36,8,5,5,3,4,6,5,5,7,5,7,7,1,7,5,5,5,2,6,1,7,1,3,2,3,5
104,1,2,cheat,0,0,1,1,1,1,1,1,1,1,8,1,1,impressions about activities,7,7,1,1,36,8,5,5,3,4,5,6,7,7,6,7,7,1,7,7,4,4,3,4,1,6,3,2,6,5,7
104,1,2,provoke,0,0,1,1,1,1,1,1,1,1,8,1,1,impressions about activities,7,7,1,1,36,8,5,5,3,4,1,1,2,1,1,2,1,7,4,2,1,4,1,2,0,5,2,2,6,6,7
104,2,1,shoving,0,0,1,1,1,1,1,1,1,1,8,1,1,impressions about activities,7,7,1,1,36,8,5,5,3,4,6,7,7,7,7,7,7,1,7,7,6,7,2,6,1,6,6,7,1,1,1
104,2,2,catcalling,0,0,1,1,1,1,1,1,1,1,8,1,1,impressions about activities,7,7,1,1,36,8,5,5,3,4,5,6,7,6,7,7,7,1,7,6,4,5,5,3,1,7,3,3,6,3,4
105,1,1,catcalling,0,0,1,1,1,1,2,1,1,1,8,1,4,Morals and sentiments regarding some laws/behaviors,4,7,2,8,29,4,5,5,5,4,1,4,4,1,1,4,5,1,5,1,1,4,1,1,0,5,5,1,7,4,1
105,1,1,crash,0,0,1,1,1,1,2,1,1,1,8,1,4,Morals and sentiments regarding some laws/behaviors,4,7,2,8,29,4,5,5,5,4,5,1,1,4,1,1,4,1,7,1,5,5,5,4,0,6,2,1,7,7,5
105,1,2,cheat,0,0,1,1,1,1,2,1,1,1,8,1,4,Morals and sentiments regarding some laws/behaviors,4,7,2,8,29,4,5,5,5,4,5,7,6,5,6,5,7,3,7,4,4,7,5,3,1,3,7,5,7,4,4
105,1,2,provoke,0,0,1,1,1,1,2,1,1,1,8,1,4,Morals and sentiments regarding some laws/behaviors,4,7,2,8,29,4,5,5,5,4,1,7,1,1,1,5,1,7,1,1,1,3,5,1,1,4,4,4,7,4,1
105,2,2,shoving,0,0,1,1,1,1,2,1,1,1,8,1,4,Morals and sentiments regarding some laws/behaviors,4,7,2,8,29,4,5,5,5,4,7,7,7,7,7,5,5,1,7,7,7,6,4,7,1,7,7,7,4,1,1
105,2,2,talking,0,0,1,1,1,1,2,1,1,1,8,1,4,Morals and sentiments regarding some laws/behaviors,4,7,2,8,29,4,5,5,5,4,7,7,7,7,7,5,7,1,7,7,7,7,3,7,1,7,7,7,7,1,1
106,1,1,catcalling,0,0,1,1,1,1,1,1,1,1,2,1,1,Moral reasoning ,7,7,2,1,29,7,7,7,7,5,1,1,1,1,1,6,1,5,6,1,5,4,1,1,0,5,6,5,7,7,7
106,1,1,cheat,0,0,1,1,1,1,1,1,1,1,2,1,1,Moral reasoning ,7,7,2,1,29,7,7,7,7,5,2,2,1,1,1,1,1,7,2,1,2,7,1,1,0,2,7,2,7,7,7
106,1,1,shoving,0,0,1,1,1,1,1,1,1,1,2,1,1,Moral reasoning ,7,7,2,1,29,7,7,7,7,5,1,1,1,1,1,1,1,1,1,1,3,5,1,1,0,5,2,5,7,7,7
106,1,1,talking,0,0,1,1,1,1,1,1,1,1,2,1,1,Moral reasoning ,7,7,2,1,29,7,7,7,7,5,2,1,1,2,1,2,2,1,1,1,1,4,2,2,0,1,1,1,7,7,7
106,1,2,provoke,0,0,1,1,1,1,1,1,1,1,2,1,1,Moral reasoning ,7,7,2,1,29,7,7,7,7,5,1,1,1,1,1,1,1,7,1,1,1,3,1,1,0,6,4,4,7,7,7
106,2,1,crash,0,0,1,1,1,1,1,1,1,1,2,1,1,Moral reasoning ,7,7,2,1,29,7,7,7,7,5,7,7,1,7,7,7,7,1,7,7,7,7,4,7,1,4,7,6,1,1,1
107,1,2,cheat,0,0,1,1,1,1,2,1,1,1,2,1,2,Differences in laws and morals on certain subjects.,7,7,1,1,39,4,3,3,5,4,4,1,1,5,2,4,4,5,4,3,2,2,2,1,0,1,4,4,7,7,7
107,1,2,provoke,0,0,1,1,1,1,2,1,1,1,2,1,2,Differences in laws and morals on certain subjects.,7,7,1,1,39,4,3,3,5,4,1,1,1,1,1,1,1,7,1,1,1,2,1,1,0,5,5,4,7,7,7
107,2,2,catcalling,0,0,1,1,1,1,2,1,1,1,2,1,2,Differences in laws and morals on certain subjects.,7,7,1,1,39,4,3,3,5,4,6,6,6,5,5,5,7,1,6,6,6,6,7,5,1,7,7,7,3,1,1
107,2,2,crash,0,0,1,1,1,1,2,1,1,1,2,1,2,Differences in laws and morals on certain subjects.,7,7,1,1,39,4,3,3,5,4,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,7,7,7,1,1,1
107,2,2,shoving,0,0,1,1,1,1,2,1,1,1,2,1,2,Differences in laws and morals on certain subjects.,7,7,1,1,39,4,3,3,5,4,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,7,7,7,1,1,1
107,2,2,talking,0,0,1,1,1,1,2,1,1,1,2,1,2,Differences in laws and morals on certain subjects.,7,7,1,1,39,4,3,3,5,4,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,4,7,7,1,1,1
108,1,1,catcalling,0,0,1,1,1,1,9,9,1,9,9,2,1,How people choose to respond to moral dilemmas given the intensity of their passion about a given wrong behavior.,7,7,1,3,32,4,5,5,3,4,5,5,7,6,6,7,7,1,7,5,5,5,4,3,1,6,6,5,2,1,1
108,1,1,crash,0,0,1,1,1,1,9,9,1,9,9,2,1,How people choose to respond to moral dilemmas given the intensity of their passion about a given wrong behavior.,7,7,1,3,32,4,5,5,3,4,7,5,7,7,7,7,7,1,7,7,6,7,5,7,1,5,2,3,6,1,3
108,1,1,shoving,0,0,1,1,1,1,9,9,1,9,9,2,1,How people choose to respond to moral dilemmas given the intensity of their passion about a given wrong behavior.,7,7,1,3,32,4,5,5,3,4,4,2,5,4,3,5,5,2,6,4,3,6,1,4,1,5,2,2,5,5,6
108,1,1,talking,0,0,1,1,1,1,9,9,1,9,9,2,1,How people choose to respond to moral dilemmas given the intensity of their passion about a given wrong behavior.,7,7,1,3,32,4,5,5,3,4,7,5,7,6,6,7,7,1,7,7,6,7,2,6,1,5,3,3,3,1,2
108,1,2,cheat,0,0,1,1,1,1,9,9,1,9,9,2,1,How people choose to respond to moral dilemmas given the intensity of their passion about a given wrong behavior.,7,7,1,3,32,4,5,5,3,4,6,6,7,7,6,7,7,2,6,6,5,6,3,5,1,1,2,2,7,2,5
108,1,2,provoke,0,0,1,1,1,1,9,9,1,9,9,2,1,How people choose to respond to moral dilemmas given the intensity of their passion about a given wrong behavior.,7,7,1,3,32,4,5,5,3,4,1,6,1,1,1,1,1,7,6,3,1,4,1,1,0,7,7,3,7,3,4
109,1,1,provoke,0,0,1,1,1,1,1,1,9,9,9,2,1,Laws?,6,7,2,5,28,4,5,5,5,5,3,3,4,4,2,6,5,4,5,4,4,2,3,3,1,3,4,3,4,1,1
