StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q160,Q161,Q65_Browser,Q65_Version,Q65_Operating System,Q65_Resolution,ID,dogcat,PoliticalParty,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,AccuracyDT3,ShareDT3,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,AccuracyRF4,ShareRF4,Q448_First Click,Q448_Last Click,Q448_Page Submit,Q448_Click Count,AccuracyDT5,ShareDT5,Q454_First Click,Q454_Last Click,Q454_Page Submit,Q454_Click Count,AccuracyRT5,ShareRT5,Q460_First Click,Q460_Last Click,Q460_Page Submit,Q460_Click Count,AccuracyDF5,ShareDF5,Q472_First Click,Q472_Last Click,Q472_Page Submit,Q472_Click Count,AccuracyDT6,ShareDT6,Q478_First Click,Q478_Last Click,Q478_Page Submit,Q478_Click Count,AccuracyRT6,ShareRT6,Q484_First Click,Q484_Last Click,Q484_Page Submit,Q484_Click Count,AccuracyDF6,ShareDF6,Q490_First Click,Q490_Last Click,Q490_Page Submit,Q490_Click Count,AccuracyRF6,ShareRF6,Q466_First Click,Q466_Last Click,Q466_Page Submit,Q466_Click Count,AccuracyRF5,ShareRF5,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),O1,O2,O3,O4,O5,O6,Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,social_conserv,econ_conserv,DemIdentityStrength,RepIdentityStrength,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,Media_1,Media_2,Media_3,Media_4,AnswerNotReflect,InfluencedByIncentiv,Strategies_1,Strategies_2,Strategies_3,Strategies,Confident,ConfidentPercentile_1,VaccineConfidence_1,KnowlinglyShareFalse,Random,Google,Comments,condition,confirmCode,Party
7/27/21 10:50,7/27/21 11:00,0,100,613,1,7/27/21 11:00,R_3Jt8SbyXS57QEEe,,,,,35.23449707,-89.85019684,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.114,Macintosh,1440x900,60fefffae637223438552868,cat,2,6,6,5.799,7.561,8.685,4,1,1,3.035,5.09,5.423,3,6,6,5.903,7.036,7.575,2,1,6,3.503,5.004,5.509,3,1,1,3.745,4.218,5.156,2,1,1,4.173,5.298,6.318,3,1,1,5.062,5.934,6.789,2,1,1,2.405,3.562,4.394,2,6,6,5.067,21.956,22.788,5,6,1,8.719,10.837,11.704,3,2,6,3.929,5.558,5.934,3,4,6,4.806,7.496,7.84,5,1,1,4.369,4.793,6.008,2,1,1,4.278,6.765,7.661,3,1,1,3.558,5.932,6.781,4,1,1,2.787,5.265,5.641,3,6,6,4.32,6.155,6.561,3,6,6,3.169,4.261,5.093,4,1,1,5.695,7.039,7.642,3,4,5,2.954,4.218,5.18,3,6,6,3.866,5.98,6.344,3,1,5,8.639,11.314,11.777,5,1,1,14.062,18.171,19.789,2,1,1,25.429,75.733,93.063,6,4,50,20,4.56,8.679,9.409,4,61,71,5.887,52.413,53.309,7,2,2,1,2,1,32,28,28,28,31,29,"3,5",24,2,,5,11,4,,1,,3,5,2,5,5,1,1,2,5,2,3,3,2,3,2,,6,6,6,,2,79,100,2,2,2,,0,40,Democrat
7/27/21 16:35,7/27/21 16:50,0,100,882,1,7/27/21 16:50,R_3iOIyIhp3gXrwIZ,,,,,26.1374054,-80.16840363,anonymous,EN,,1,Firefox,90,Windows NT 10.0,1536x864,60fee3aac3008b94bea7f6ff,cat,1,3,5,14.339,16.025,17.214,2,3,1,9.322,10.484,11.464,2,2,1,7.787,9.339,10.232,2,5,4,14.911,19.649,20.761,3,2,1,6.827,9.175,10.035,3,4,2,5.442,8.423,9.177,3,6,5,7.498,12.646,13.939,3,1,4,5.859,8.713,9.553,4,3,5,6.544,12.622,13.498,6,2,1,5.567,8.096,9.202,3,4,1,7.007,10.806,11.963,4,3,1,12.902,15.252,16.115,3,3,5,5.043,6.159,6.831,2,6,5,5.38,8.5,10.089,2,6,2,8.49,11.249,12.244,3,5,6,15.394,16.486,17.564,2,1,1,5.463,9.27,10.48,3,1,2,8.616,10.725,11.749,2,6,2,12.699,13.855,14.818,2,5,2,34.016,35.091,36.006,2,5,2,4.789,10.313,10.823,4,5,2,11.682,23.265,24.303,2,4,2,6.981,9.274,10.119,3,6,4,130.965,147.014,161.196,3,8,50,20,5.423,10.817,11.419,3,10,90,6.818,63.162,64.179,6,2,2,1,2,1,29,29,28,28,32,32,"3,5",21,2,,4,6,4,,2,,5,5,4,1,6,5,1,1,5,2,2,2,3,1,,,2,1,5,,2,70,100,2,2,2,,3,72,Republican
7/27/21 20:31,7/27/21 20:43,0,100,772,1,7/27/21 20:43,R_3hbv200AWILMv9O,,,,,38.57589722,-90.51670074,anonymous,EN,"1,2,3",1,Chrome,92.0.4515.107,Windows NT 10.0,1920x1080,60fdd6fcb6da7411e888e294,cat,1,1,1,3.815,4.745,5.297,2,3,1,8.062,11.51,12.158,3,2,1,5.972,8.85,9.53,2,1,1,6.261,7.341,8.355,2,4,1,11.055,11.755,12.529,3,1,1,6.835,11.197,11.987,5,6,1,4.092,4.974,5.703,2,2,1,3.837,7.755,8.029,3,1,1,14.945,20.061,24.909,4,3,2,8.866,9.842,10.378,2,4,1,4.481,5.655,6.255,2,4,1,6.704,8.126,8.313,4,1,1,7.872,8.77,9.43,2,1,1,4.156,4.776,5.391,2,1,1,5.384,13.562,14.267,5,4,1,8.444,10.98,11.596,2,6,2,18.698,20.342,21.063,2,6,1,3.113,5.849,6.41,2,1,1,16.23,20.708,21.286,3,4,1,3.824,5.006,5.623,2,1,1,4.844,7.084,7.548,4,5,1,9.446,11.228,11.877,2,2,1,4.171,4.537,5.169,2,1,1,7.049,26.419,26.717,5,8,50,20,8.892,11.752,12.637,2,20,81,5.536,32.294,33.235,6,3,2,1,2,1,32,28,28,28,32,32,"3,5",21,2,,3,4,4,,2,,4,4,5,2,6,1,1,2,5,1,3,3,3,2,2,,5,3,6,I used prior knowledge I have to gauge whether or not I thought the headlines were accurate,2,71,100,1,2,2,,0,19,Republican
7/27/21 21:03,7/27/21 21:21,0,100,1091,1,7/27/21 21:21,R_2YsqcEg8DSYGwxZ,,,,,40.58329773,-74.27700043,anonymous,EN,,1,Chrome,91.0.4472.167,CrOS aarch64 13904.97.0,1366x768,60ffa8366451bf8eea5558b1,a cat,2,2,1,74.529,79.824,81.754,5,2,1,5.276,9.498,10.739,5,3,2,6.435,11.812,13.204,4,2,1,3.327,8.778,10.756,4,2,2,2.373,8.126,9.287,6,2,1,6.291,13.804,15.492,5,6,2,2.281,7.376,9.026,5,1,1,3.938,7.064,8.501,4,1,1,6.122,9.149,12.551,5,1,1,9.635,18.12,19.028,5,1,1,8.592,15.25,16.696,4,1,2,5.911,8.608,10.046,5,1,1,10.193,13.467,14.4,5,2,4,3.298,18.131,19.199,5,5,3,4.82,11.466,14.338,6,2,2,3.804,13.453,15.203,5,3,1,4.694,21.145,22.911,9,4,2,1.936,7.624,8.722,5,2,1,8.363,12.108,13.567,4,2,1,3.054,7.857,9.188,4,2,2,3.884,5.686,6.993,4,1,1,13.95,18.673,20.145,5,2,1,3.655,8.226,9.441,5,2,1,2.228,52.946,68.979,4,8,50,20,11.079,23.614,26.144,4,2,0,97.46,126.465,128.047,17,3,1,1,1,1,30,28,28,28,32,31,"2,3,4",19,2,,2,5,4,,3,,3,4,4,2,1,2,1,1,3,2,1,1,2,2,,,4,6,6,,1,61,,2,1,2,,1,30,Democrat
6/8/21 11:59,6/8/21 12:02,0,100,166,1,6/8/21 12:02,R_3s5rsdscWplma4M,,,,,40.73649597,-74.00550079,anonymous,EN,"1,2,3",1,Chrome,90.0.4430.212,Macintosh,1792x1120,12,cat,2,5,4,1.247,1.703,2.32,2,5,4,1.378,2.372,2.672,3,5,4,5.522,6.042,6.924,2,5,4,1.152,1.586,2.221,2,5,4,1.132,2.877,3.237,4,5,4,1.24,1.753,2.525,2,5,4,1.249,1.664,2.443,2,5,4,0.925,1.413,2.163,2,5,4,1.111,1.817,2.488,2,5,4,1.08,2.008,2.751,3,5,4,1.065,1.505,2.144,2,5,4,1.123,1.562,2.436,2,5,4,1.182,1.605,2.35,2,5,4,1.128,1.564,2.302,2,5,4,1.178,1.578,2.15,2,5,4,1.092,3.024,3.817,5,5,4,1.094,1.648,2.412,2,5,4,1.156,1.589,2.204,2,5,4,1.239,1.664,2.386,2,5,4,1.101,1.552,2.283,2,5,4,0.571,1.515,2.147,2,5,4,13.045,13.917,14.75,3,5,4,1.073,2.234,2.56,3,5,4,1.094,3.257,3.878,4,12,12,12,0.777,1.561,2.406,2,72,32,0.678,4.041,4.885,5,1,2,2,2,2,31,30,31,30,31,30,"3,5",12,5,,5,3,4,,3,,4,3,3,5,3,5,2,2,4,2,4,4,4,4,,,5,4,5,12,2,66,,2,2,2,,3,69,Democrat
6/9/21 12:47,6/9/21 12:50,0,100,222,1,6/9/21 12:50,R_3JeAc89A4igv9cW,,,,,40.73649597,-74.00550079,anonymous,EN,"1,2,3",1,Chrome,90.0.4430.212,Macintosh,1792x1120,123,cat,2,5,4,0.86,1.288,1.826,2,5,4,0.786,1.54,2.297,3,5,4,1.236,1.739,2.445,2,5,4,1.162,1.618,2.595,2,5,4,0.666,1.124,2.185,2,5,4,1.672,2.386,3.392,2,5,4,1.191,2.208,2.563,3,5,4,1.372,1.76,2.441,2,5,4,1.021,1.5,2.154,2,5,4,1.202,1.595,2.152,2,5,4,1.076,1.509,2.233,2,5,4,1.277,1.669,2.581,2,5,4,10.056,10.808,11.464,3,5,4,1.256,1.65,2.256,2,5,4,1.071,1.896,2.903,3,5,4,1.065,1.7,2.79,2,5,4,0.903,2.437,4.634,2,5,4,1.281,2.139,2.904,3,5,4,1.603,2.043,3.339,2,5,4,0.89,1.773,2.589,2,5,4,1.295,1.742,2.694,2,5,4,1.169,1.653,2.744,2,5,4,1.603,2.131,2.991,2,5,4,1.461,4.039,4.398,4,12,12,12,1.332,3.735,4.395,4,67,62,0.837,4.559,5.277,5,2,1,2,2,2,31,30,31,30,31,30,"3,5,6",99,2,,7,3,"1,2",,2,,5,3,4,4,5,1,2,2,4,1,4,3,4,3,1,,5,4,5,12,3,65,55,2,2,2,123,0,8,Democrat
6/10/21 8:35,6/10/21 8:48,0,100,776,1,6/10/21 8:48,R_1DGWQxVZnI4dMaV,,,,,40.74650574,-73.90899658,anonymous,EN,,1,Firefox,89,Macintosh,1440x900,5eb2bffa2f51de04d4f35219,cat,2,4,1,8.897,10.873,11.979,2,5,1,5.49,6.601,8.416,2,5,1,5.385,7.013,8.179,2,5,1,8.93,10.791,11.991,2,3,1,14.176,16.003,17.181,2,1,1,7.751,8.733,10.024,2,2,1,9.148,9.889,11.585,2,1,1,5.956,7.776,8.93,2,1,1,7.894,8.684,10.375,2,1,1,6.499,7.556,9.425,2,1,1,4.543,5.757,7.395,2,1,1,7.939,12.94,14.48,2,1,1,8.128,9.818,11.423,2,1,1,5.71,6.684,8.642,2,1,1,6.019,7.741,8.825,2,1,1,6.754,8.405,9.364,2,4,1,9.658,11.199,13.224,2,2,1,7.038,7.966,9.698,2,4,1,5.271,6.278,8.147,2,5,1,8.171,10.08,11.815,2,1,1,3.142,5.06,6.074,2,1,1,17.164,17.945,19.705,2,1,1,5.543,6.921,8.709,2,1,1,17.525,56.702,60.582,3,4,50,39,4.401,7.203,8.639,2,64,10,7.336,32.171,34.333,5,3,2,1,2,1,31,28,28,28,32,32,"3,5",60,1,,5,9,1,,3,,3,2,2,5,1,1,1,2,5,2,3,3,3,3,,,4,5,6,,2,61,100,2,2,2,,1,11,Democrat
6/10/21 8:45,6/10/21 9:05,0,100,1196,1,6/10/21 9:05,R_2zOVuqKWKDpTLJl,,,,,39.105896,-84.50469971,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1920x1080,5dceca2541afe801a32e27ac,cat,2,5,4,14.332,17.21,19.049,2,4,3,7.955,22.7,26.194,5,5,4,12.665,14.761,17.268,2,5,2,10.764,13.921,15.521,2,3,4,17.418,26.003,28.063,3,2,1,6.748,12.026,14.001,2,6,3,14.951,18.767,20.386,2,3,2,13.879,18.467,20.459,2,3,1,22.033,25.45,27.336,2,1,3,10.576,13.893,15.721,2,5,3,6.031,31.836,35.266,3,2,4,7.142,11.659,14.164,2,1,1,8.775,12.62,14.58,2,5,4,10.021,15.019,17.152,2,1,2,8.959,14.702,16.634,2,3,2,8.395,24.27,26.539,2,6,6,16.933,20.413,23.568,2,6,2,13.655,15.265,17.855,2,2,2,5.339,9.581,12.507,2,6,6,13.898,16.772,19.591,2,6,3,9.341,15.827,17.194,2,3,5,63.345,68.929,70.722,2,2,1,8.66,12.953,15.205,2,2,2,7.626,33.626,36.753,4,8,50,20,7.78,22.476,25.241,2,80,20,4.866,34.788,37.243,5,3,2,1,2,1,32,28,28,28,32,32,"3,5",76,2,,6,2,2,,1,,1,1,1,6,1,1,2,1,5,1,3,3,5,2,2,,4,6,6,Tried to remember is I had read something similar to article being shown.,2,45,100,2,2,2,,2,9,Democrat
6/10/21 9:10,6/10/21 9:18,0,100,501,1,6/10/21 9:18,R_2qf9MPDCQqqacKS,,,,,27.36779785,-82.52529907,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.101,Windows NT 10.0,1366x768,5b3e57b3c2e381000175e656,Cat,2,1,1,7.539,8.661,9.96,2,1,1,5.932,7.07,8.419,2,6,1,4.565,5.93,14.61,2,1,1,2.364,3.213,4.947,2,1,1,3.417,4.22,5.91,2,1,1,4.677,5.761,7.098,2,6,1,6.091,6.768,8.701,2,1,1,3.728,4.681,6.09,2,1,1,3.631,4.37,6.338,2,1,1,5.402,6.179,7.928,2,1,1,4.658,5.256,6.557,2,1,1,4.421,5.311,6.524,2,1,1,3.421,4.679,6.183,2,1,1,2.37,3.024,4.79,2,1,1,3.525,5.556,7.559,2,1,1,9.561,11.229,12.448,2,6,1,4.567,5.892,7.664,2,6,1,7.099,8.994,10.264,2,1,1,3.733,5.003,6.456,2,6,1,8.915,9.468,11.061,2,1,1,3.001,3.674,4.992,2,1,1,4.383,4.975,6.481,2,1,1,2.367,3.39,4.842,2,1,1,4.714,19.137,22.381,3,Eight,10,20,2.277,4.438,7.462,2,100,0,3.744,23.776,27.88,5,3,2,1,2,1,28,30,30,30,32,28,"3,5",66,1,,2,2,1,,1,,1,2,1,7,1,1,1,2,5,2,5,3,2,1,2,,6,6,6,Used my gut feeling.,1,90,100,2,2,2,,0,21,Democrat
6/10/21 9:15,6/10/21 9:28,0,100,802,1,6/10/21 9:28,R_3JKO6pE8yxABfqT,,,,,34.04299927,-117.7556,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1536x864,5de970024172e2000c9dacd2,cat,2,1,1,4.63,8.592,10.229,3,6,1,2.523,6.637,8.63,3,6,1,5.331,8.827,10.302,3,6,1,3.304,7.671,9.916,3,1,1,4.081,9.159,11.355,3,6,1,3.814,7.724,9.444,3,6,1,4.253,15.998,17.301,3,3,1,5.702,8.954,10.784,3,1,1,11.725,15.374,17.021,3,5,1,3.492,10.564,12.413,3,1,1,5.395,8.313,9.983,3,1,1,8.748,12.154,13.995,3,1,1,6.823,10.36,12.059,3,4,1,5.816,10.092,11.891,3,1,1,8.469,12.117,13.997,3,1,1,5.336,9.471,10.874,3,6,1,2.874,7.232,9.061,3,6,1,3.228,8.203,10.084,3,5,1,2.518,8.669,10.58,3,6,1,4.022,11.493,13.457,3,1,1,6.513,12.36,14.414,4,1,1,5.279,12.078,14.049,3,1,1,8.279,9.008,10.716,2,1,1,8.582,43.438,51.237,3,4,10,39,5.435,7.887,9.524,2,93,27,7.651,28.625,31.994,9,3,2,1,2,1,31,28,28,28,32,32,"3,5",62,1,,3,2,1,,1,,1,1,1,7,1,1,1,1,5,2,4,4,3,2,,,4,3,5,A couple I had already heard of.,2,75,100,2,2,2,,3,21,Democrat
6/10/21 9:29,6/10/21 9:36,0,100,411,1,6/10/21 9:36,R_1LZDRnigXU9hEEU,,,,,41.03529358,-73.85140228,anonymous,EN,"1,2,3",1,Firefox,89,Windows NT 10.0,1280x720,583ec287ad2f4300014b355a,cat,2,1,1,7.864,8.344,8.978,2,3,4,3.985,4.481,5.201,2,5,5,4.4,5.052,6.008,2,6,3,3.09,4.66,5.821,4,1,1,4.051,5.248,5.949,3,4,3,4.781,5.284,6.046,2,3,3,4.667,5.525,6.62,3,3,3,5.629,6.099,6.985,2,2,2,7.821,10.398,11.442,4,2,2,3.383,4.601,5.513,2,1,1,2.973,4.873,6.575,4,1,1,7.448,8.582,9.777,3,2,1,3.737,7.272,8.119,4,1,1,2.694,4.43,5.222,4,3,2,7.884,10.492,11.367,4,2,2,2.383,7.063,10.577,4,6,6,3.681,4.805,5.455,2,4,3,3.746,5.262,6.303,3,5,4,4.905,7.967,8.605,3,6,5,4.226,4.784,5.543,2,4,4,3.848,5.967,6.282,3,2,2,4.593,6.195,7.375,3,1,1,4.357,5.101,6.105,3,1,1,1.691,13.562,18.081,3,4,10,39,1.94,3.952,5.931,2,100,0,2.182,13.539,14.835,7,3,2,1,2,1,31,28,28,28,32,31,"3,5",45,2,,5,9,1,,1,,1,1,1,7,1,1,1,1,5,1,5,4,3,2,,,5,5,5,none,2,51,100,2,2,2,,1,90,Democrat
6/10/21 9:34,6/10/21 9:44,0,100,609,1,6/10/21 9:44,R_2wzvrXFnqypDKM1,,,,,42.41879272,-71.15570068,anonymous,EN,"1,2,3",1,Safari,11.1.2,Macintosh,1440x900,55cfefc334e9060012e573c0,cat,2,5,3,8.756,9.775,11.11,2,6,4,6.679,8.439,9.701,2,6,3,6.636,7.827,9.242,2,5,4,5.466,6.71,8.122,2,6,4,7.015,8.053,9.682,2,3,2,5.448,6.684,7.979,2,6,4,7.539,8.775,10.138,2,5,3,2.98,7.622,9.116,3,2,2,8.748,9.936,11.409,2,6,4,7.471,9.754,11.145,2,5,3,5.538,6.661,7.85,2,3,2,5.851,6.87,8.101,2,1,2,7.526,8.974,10.534,2,3,2,2.251,6.557,7.989,3,1,1,6.837,7.8,9.066,2,3,2,6.723,8.011,9.396,2,6,5,8.796,9.967,11.744,2,6,2,10.309,11.441,13.066,2,2,2,10.469,11.673,13.124,2,6,5,7.473,9.773,11.073,3,6,3,4.874,6.169,8.214,2,1,1,10.82,12.517,14.301,2,5,1,6.411,7.542,9.15,2,1,1,11.267,36.233,63.937,4,4,10,39,4.036,6.445,8.226,2,72,9,4.488,19.68,21.173,9,3,2,1,2,1,31,29,28,29,32,31,"3,5",66,1,,6,10,1,,1,,3,1,2,5,1,1,1,1,4,1,4,4,3,2,,,5,6,5,,2,86,100,2,2,2,,1,22,Democrat
6/10/21 9:36,6/10/21 9:44,0,100,503,1,6/10/21 9:44,R_1QoT5fG9qnri4aN,,,,,47.53640747,-122.2779999,anonymous,EN,"1,2",1,Chrome,90.0.4430.210,Android 8.0.0,360x640,5e8804c63ac81448c5ab0fa5,Cat,2,4,1,3.738,5.618,6.386,4,5,2,4.431,6.654,7.328,5,2,1,4.027,6.679,7.501,5,5,1,3.985,5.78,6.547,4,2,1,1.522,7.565,8.423,7,1,1,3.691,7.12,8.118,5,5,1,6.014,7.846,8.503,4,2,2,3.549,5.732,6.429,5,2,2,5.213,8.872,9.79,5,1,1,5.284,7.251,8.045,4,1,2,2.406,4.708,5.522,5,1,1,4.401,7.801,8.401,5,1,1,2.22,4.489,5.226,5,1,1,3.145,5.701,6.636,5,1,1,3.687,5.594,6.491,4,1,1,4.646,7.899,8.681,6,6,5,5.698,9,9.778,5,5,2,4.323,7.342,8.09,4,4,3,3.443,6.898,7.656,4,5,3,3.528,6.357,7.253,5,5,2,2.467,4.962,5.583,5,1,1,7.929,9.802,10.659,4,1,1,2.888,5.359,6.251,5,1,1,3.928,34.146,35.142,10,8,50,20,2.928,5.518,6.94,4,100,8,3.499,18.801,19.762,13,3,2,1,2,1,29,28,28,28,32,29,"3,5",72,1,,6,11,1,,1,,1,1,1,7,1,1,1,2,5,1,4,4,3,2,,,2,5,6,,2,88,100,2,2,2,,3,14,Democrat
6/10/21 9:30,6/10/21 9:46,0,100,927,1,6/10/21 9:46,R_4V33Xcl60BS04Q9,,,,,43.55470276,-96.74349976,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Linux x86_64,1600x900,60a51f35a0db48f89d6f3a72,cat,2,4,1,12.782,14.247,15.277,2,5,1,10.121,13.805,14.898,2,4,2,13.49,15.286,16.473,2,5,1,7.533,8.873,9.857,2,1,1,5.714,7.186,8.335,2,4,1,10.28,13.032,14.342,2,6,2,14.724,18.1,19,2,4,1,6.517,8.721,9.767,2,1,1,16.537,19.557,20.788,2,4,2,14.198,15.454,16.549,2,1,1,5.43,6.533,7.669,2,1,1,9.443,14.537,17.164,2,1,1,8.183,12.276,13.675,3,2,1,6.434,7.814,8.806,2,4,1,15.672,17.614,18.868,2,3,1,15.36,17.332,18.572,2,5,1,11.348,13.452,14.389,2,6,2,9.222,11.896,12.913,2,5,2,13.634,17.173,18.29,2,5,1,15.029,17.287,19.014,2,6,2,7.033,9.167,10.215,2,1,1,23.266,25.116,26.287,2,4,2,7.317,8.813,10.066,2,2,1,21.557,42.237,44.069,6,4,10,39,5.915,9.643,11.619,2,70,10,7.771,37.981,40.23,5,3,2,1,2,1,32,28,28,28,32,32,"3,5",61,1,,6,7,1,,1,,2,2,2,6,1,1,1,1,4,1,4,4,3,1,2,,5,2,6,calculated likelihood based on previous experience with subjects being discussed,2,60,100,2,2,2,,2,100,Democrat
6/10/21 9:35,6/10/21 9:46,0,100,701,1,6/10/21 9:46,R_29jk4FWTYK2V2Vf,,,,,47.647995,-117.4208984,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Macintosh,1440x900,5dc483cf74939e34e55c3619,cat,2,1,1,9,10.143,11.313,2,5,1,6.135,7.438,8.504,2,5,1,7.349,9.175,10.387,2,5,1,6.037,7.196,9.087,2,1,1,5.78,8.269,9.873,2,1,1,6.861,7.724,8.98,2,6,1,31.414,32.783,34.058,2,4,1,5.759,6.988,8.304,2,1,1,26.223,27.122,29.045,2,2,1,8.918,9.665,13.605,2,3,1,10.361,12.646,14.197,2,1,1,4.978,5.852,7.272,2,1,1,8.305,9.139,10.257,2,1,1,6.514,7.933,8.956,2,2,1,4.204,6.656,7.997,2,1,1,7.398,8.866,10.22,2,6,1,9.249,10.235,11.957,2,5,1,6.826,8.119,9.293,2,1,1,7.655,15.533,16.704,3,5,1,16.576,18.479,19.633,2,3,1,6.32,9.192,11.069,2,1,1,9.115,10.013,11.742,2,1,1,4.635,5.638,7.329,2,1,1,4.543,21.505,25.023,4,8,50,39,4.493,6.422,7.801,2,60,10,4.321,33.662,35.223,5,3,2,1,2,1,31,28,28,28,32,32,"3,5",70,1,,3,4,1,,3,,2,1,1,5,1,1,1,1,5,2,4,4,4,3,2,,1,1,6,,2,90,100,2,2,2,,2,22,Democrat
6/10/21 9:38,6/10/21 9:53,0,100,860,1,6/10/21 9:53,R_1LUWdO5aISePjCT,,,,,44.0473938,-70.38990021,anonymous,EN,,1,Chrome iPhone,91.0.4472.80,iPhone,390x844,5f15ba922eed6a21fe83e78a,Cat,2,1,1,7.327,8.987,9.708,4,6,6,14.89,16.61,17.211,4,6,6,9.89,12.552,13.296,4,1,1,6.922,10.933,12.428,4,1,1,8.087,10.46,11.246,4,1,1,6.5,8.214,9.017,4,6,6,8.896,12.148,15.122,3,1,1,3.762,6.119,6.911,4,1,1,7.97,11.38,13.81,5,1,1,9,11.404,12.508,4,1,1,8.414,11.655,12.227,4,1,1,7.252,9.854,10.772,3,1,1,4.784,7.54,8.136,4,1,1,4.907,7.354,11.475,4,1,1,3.873,6.229,6.884,4,1,1,9.135,11.551,12.672,3,6,6,7.568,10.259,10.282,4,6,6,7.747,15.904,17.828,5,4,6,15.347,21.273,22.196,5,5,1,11.339,16.117,16.848,5,6,6,4.085,6.85,7.591,4,1,1,2.332,20.287,21.077,4,1,1,4.616,7.271,7.917,4,1,1,55.475,105.706,112.707,5,0,50,39,4.209,10.6,11.447,6,100,0,4.842,22.71,23.815,9,3,2,1,2,1,31,28,28,28,32,32,"3,5",75,1,,5,6,1,,1,,1,1,1,1,1,1,1,1,5,1,5,5,4,2,,,6,4,6,Fin survey!,2,79,100,2,2,2,I enjoyed this!,1,14,Democrat
